,금융비용대비매출액,총자산증가율,총자산규모,부채비율,비유동자산회전율,현금흐름,자기자본증가율,총자본순이익률,노동소득분배율,유동비율,총자본회전율,y,감사의견코드,광업,교육 서비스업,도매 및 소매업,"사업시설 관리, 사업 지원 및 임대 서비스업","수도, 하수 및 폐기물 처리, 원료 재생업","예술, 스포츠 및 여가관련 서비스업","전기, 가스, 증기 및 공기조절 공급업","전문, 과학 및 기술 서비스업",정보통신업,제조업,회계년도
20,0.89973664545393,-7.178980576672712,18.55449990641717,287.2785147782837,455.7451408118529,21.949975147744897,-14.069961325374026,11.21119238939489,30.005874731844667,86.03950274438684,872.6928479942245,1.0,1,0,0,0,0,0,0,0,0,0,1,2014
21,22.06108805632621,2.7762214738759137,17.28660187614344,141.06421279220532,14.658402313005189,-29.74981851903137,-13.65518262274701,-77.7461610531743,-31.63012121912948,86.50858342878243,44.1858105376148,1.0,0,0,0,0,0,0,0,0,0,0,1,2016
22,9.29357356944951,-8.039874507616647,17.202786754690365,244.77576892427865,54.62163504229292,-40.39690414209789,-35.70228189464333,-67.35605327895652,-54.08945289494527,41.716791689823005,100.2335840817791,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
23,3.991053506492839,-46.31346105611419,17.606412048711235,32.69059016367023,64.89880607048867,-15.429930950521376,-17.55586067588849,-14.799743223332532,49.96203890667324,232.46382365565023,265.6276658648087,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
24,0.0,-12.589586363895148,18.255219490060465,166.3606655909187,65.74809275551267,-39.62627972929168,-26.41483461906341,-74.65412751982248,-0.0,69.61015412156424,87.12719064909152,1.0,0,0,0,0,0,0,0,0,0,1,0,2011
25,0.0,107.68153267224352,18.332757249291674,143.03155890906666,151.24277891033535,-6.571114634362907,26.19208581094332,1.6677248361822343,-0.0,121.58053454474842,65.30915983084834,1.0,0,0,0,0,0,0,0,0,0,0,1,2018
26,0.0,-56.7981924698897,17.493469398653115,232.3697866176257,122.33859255964036,9.622309198966809,-68.41047816475816,-45.88048233640971,-0.0,93.95108263100956,80.89508096630182,1.0,0,0,0,0,0,0,0,0,0,0,1,2019
27,5.70143871714335,107.68153267224352,19.393023679819684,234.3371329025304,167.3789880487049,-47.26649185907034,135.17311058988403,-373.0182261904762,96.7951928468382,116.4866182052656,489.8572136213144,1.0,0,0,0,0,0,0,0,0,0,0,1,2020
28,2.3219439390440577,-14.828459203816044,17.32867701060042,56.83689888887861,166.11249821793206,22.161533506256912,63.16654610294452,4.855696795794724,46.75358125993198,113.34875056086489,225.77599965469992,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
29,33.79979591836735,-10.056330543759518,18.33604359715542,28.92583494240586,9.5594578336592,-35.832842343641374,69.32086737779737,-4.593043009687549,-378.51387885114696,431.5507717735113,14.253815131091772,1.0,0,0,0,1,0,0,0,0,0,0,0,2020
30,4.543781190815294,-17.063867596063336,18.85162296985434,83.48721313581989,108.02944128428145,13.327214813873375,-22.321612019553573,92.70540621167684,0.0,139.59468803239972,828.6036655631171,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
31,23.44691863077805,-10.465686053961551,17.442813207392017,18.405884501462666,9.5594578336592,-3.06143348857293,0.1173400949266767,-0.0766512200517022,28.28994141126891,118.35813766726666,14.253815131091772,1.0,1,0,0,1,0,0,0,0,0,0,0,2011
32,1.4565118477989631,36.96773829202083,19.326356099559668,102.22079313245118,232.7741036109712,-12.44778865693803,6.924691917810621,190.7022065546205,12.276825970874969,200.89059989999416,2603.44452281164,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
33,3.7368066311019335,-60.02967731360383,18.09550526995197,4.054753010731588,17.394144742048404,-5.14648446850204,-97.80327999666638,-373.0182261904762,-24.62526778672568,21.89549510778064,185.7232384963694,1.0,0,0,0,0,0,0,0,0,0,0,1,2014
34,1.8712396505595903,-7.203871012984063,18.56360681432108,49.6504261486907,212.5500300406165,16.862844371766815,10.592500654752657,297.6761887230804,6.843612101045165,198.0411851986632,1442.6241129846107,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
35,5.032657134332854,-53.67023763672225,17.79422119852926,23.50528900111034,51.0813947756682,-27.874795374178,-43.86257676001426,-161.80364527067843,-21.855906961956084,397.3402469325847,185.46994518698244,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
36,11.83208889241014,-38.46511599239921,18.369878318542607,52.05515031058341,15.319271905356745,-6.3291859553288905,-55.82039356499098,-155.51795554856577,-27.611492770066885,284.71463444484124,41.12076112493933,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
37,16.351215749792715,-58.2384097643679,17.496685155759035,76.09879209942528,17.839698354886803,-29.602674476955222,-63.94032687684316,1.3179899496034553,517.0553550998857,136.2961279833202,19.125338502006983,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
38,0.0,-60.02967731360383,16.420621605839436,251.8366353703093,12.071237993146887,-99.63469141249084,-83.84676054311096,19.894740909098545,-0.0,114.2619348367875,54.998702919642696,1.0,0,0,0,0,0,0,0,0,0,0,1,2013
