Column1,회사명,거래소코드,회계년도,감사의견코드,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,(주)까스텔바작,308100,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,(주)나노,187790,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,(주)나노,187790,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,(주)나노,187790,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,(주)나노,187790,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,(주)나노,187790,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,(주)나노,187790,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,(주)나노,187790,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,(주)나노브릭,286750,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,(주)나노브릭,286750,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,(주)나노신소재,121600,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,(주)나노신소재,121600,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,(주)나노신소재,121600,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,(주)나노신소재,121600,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,(주)나노신소재,121600,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,(주)나노신소재,121600,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,(주)나노신소재,121600,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,(주)나노신소재,121600,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,(주)나노신소재,121600,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,(주)나노신소재,121600,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,(주)나노엔텍,39860,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,(주)나노엔텍,39860,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,(주)나노엔텍,39860,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,(주)나노엔텍,39860,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,(주)나노엔텍,39860,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,(주)나노엔텍,39860,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,(주)나노엔텍,39860,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,(주)나노엔텍,39860,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,(주)나노엔텍,39860,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,(주)나노엔텍,39860,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,(주)나노엔텍,39860,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,(주)나노트로닉스,10670,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,(주)나노트로닉스,10670,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,(주)나노트로닉스,10670,2013,사업보고서부재,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,(주)나무가,190510,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,(주)나무가,190510,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,(주)나무가,190510,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,(주)나무가,190510,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,(주)나무가,190510,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,(주)나스미디어,89600,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,(주)나스미디어,89600,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,(주)나스미디어,89600,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,(주)나스미디어,89600,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,(주)나스미디어,89600,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,(주)나스미디어,89600,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,(주)나스미디어,89600,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,(주)나스미디어,89600,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,(주)나이벡,138610,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,(주)나이벡,138610,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,(주)나이벡,138610,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,(주)나이벡,138610,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,(주)나이벡,138610,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,(주)나이벡,138610,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,(주)나이벡,138610,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,(주)나이벡,138610,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,(주)나이벡,138610,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,(주)나이벡,138610,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,(주)나이스디앤비,130580,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,(주)나이스디앤비,130580,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,(주)나이스디앤비,130580,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,(주)나이스디앤비,130580,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,(주)나이스디앤비,130580,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,(주)나이스디앤비,130580,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,(주)나이스디앤비,130580,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,(주)나이스디앤비,130580,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,(주)나이스디앤비,130580,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,(주)나인테크,267320,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,(주)나인테크,267320,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,(주)나인테크,267320,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,(주)나인테크,267320,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,(주)내츄럴엔도텍,168330,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,(주)내츄럴엔도텍,168330,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,(주)내츄럴엔도텍,168330,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,(주)내츄럴엔도텍,168330,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,(주)내츄럴엔도텍,168330,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,(주)내츄럴엔도텍,168330,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,(주)내츄럴엔도텍,168330,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,(주)네오리진,94860,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,(주)네오리진,94860,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,(주)네오리진,94860,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,(주)네오리진,94860,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,(주)네오리진,94860,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,(주)네오리진,94860,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,(주)네오리진,94860,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,(주)네오리진,94860,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,(주)네오리진,94860,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,(주)네오리진,94860,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,(주)네오리진,94860,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,(주)네오셈,253590,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,(주)네오셈,253590,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,(주)네오셈,253590,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,(주)네오오토,212560,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,(주)네오오토,212560,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,(주)네오오토,212560,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,(주)네오오토,212560,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,(주)네오오토,212560,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,(주)네오위즈,95660,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,(주)네오위즈,95660,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,(주)네오위즈,95660,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,(주)네오위즈,95660,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,(주)네오위즈,95660,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,(주)네오위즈,95660,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,(주)네오위즈,95660,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,(주)네오위즈,95660,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,(주)네오위즈,95660,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,(주)네오위즈,95660,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,(주)네오위즈,95660,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,(주)네오위즈홀딩스,42420,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,(주)네오위즈홀딩스,42420,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,(주)네오위즈홀딩스,42420,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,(주)네오위즈홀딩스,42420,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,(주)네오위즈홀딩스,42420,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,(주)네오위즈홀딩스,42420,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,(주)네오위즈홀딩스,42420,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,(주)네오위즈홀딩스,42420,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,(주)네오위즈홀딩스,42420,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,(주)네오위즈홀딩스,42420,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,(주)네오위즈홀딩스,42420,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,(주)네오이뮨텍,950220,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,(주)네오크레마,311390,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,(주)네오크레마,311390,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,(주)네오티스,85910,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,(주)네오티스,85910,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,(주)네오티스,85910,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,(주)네오티스,85910,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,(주)네오티스,85910,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,(주)네오티스,85910,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,(주)네오티스,85910,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,(주)네오티스,85910,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,(주)네오티스,85910,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,(주)네오티스,85910,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,(주)네오티스,85910,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,(주)네오팜,92730,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,(주)네오팜,92730,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,(주)네오팜,92730,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,(주)네오팜,92730,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,(주)네오팜,92730,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,(주)네오팜,92730,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,(주)네오팜,92730,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,(주)네오팜,92730,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,(주)네오팜,92730,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,(주)네오팜,92730,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,(주)네오팜,92730,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,(주)네오퍼플,28090,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,(주)네오퍼플,28090,2012,DS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,(주)네오펙트,290660,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,(주)네오펙트,290660,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,(주)네온테크,306620,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,(주)네온테크,306620,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,(주)네이블커뮤니케이션즈,153460,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,(주)네이블커뮤니케이션즈,153460,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,(주)네이블커뮤니케이션즈,153460,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,(주)네이블커뮤니케이션즈,153460,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,(주)네이블커뮤니케이션즈,153460,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,(주)네이블커뮤니케이션즈,153460,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,(주)네이블커뮤니케이션즈,153460,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,(주)네이블커뮤니케이션즈,153460,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,(주)네이블커뮤니케이션즈,153460,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,(주)네이처셀,7390,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,(주)네이처셀,7390,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,(주)네이처셀,7390,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,(주)네이처셀,7390,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,(주)네이처셀,7390,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,(주)네이처셀,7390,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,(주)네이처셀,7390,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,(주)네이처셀,7390,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,(주)네이처셀,7390,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,(주)네이처셀,7390,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,(주)네이처셀,7390,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,(주)네패스,33640,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,(주)네패스,33640,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,(주)네패스,33640,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,(주)네패스,33640,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,(주)네패스,33640,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,(주)네패스,33640,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,(주)네패스,33640,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,(주)네패스,33640,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,(주)네패스,33640,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,(주)네패스,33640,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,(주)네패스,33640,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,(주)넥스지,81970,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,(주)넥스지,81970,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,(주)넥스지,81970,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,(주)넥스지,81970,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,(주)넥스지,81970,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,(주)넥스지,81970,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,(주)넥스지,81970,2017,DS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,(주)넥스턴바이오사이언스,89140,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,(주)넥스턴바이오사이언스,89140,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,(주)넥스턴바이오사이언스,89140,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,(주)넥스턴바이오사이언스,89140,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,(주)넥스턴바이오사이언스,89140,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,(주)넥스턴바이오사이언스,89140,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,(주)넥스턴바이오사이언스,89140,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,(주)넥스턴바이오사이언스,89140,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,(주)넥스턴바이오사이언스,89140,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,(주)넥스턴바이오사이언스,89140,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,(주)넥스턴바이오사이언스,89140,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,(주)넥스트아이,137940,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,(주)넥스트아이,137940,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,(주)넥스트아이,137940,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,(주)넥스트아이,137940,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,(주)넥스트아이,137940,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,(주)넥스트아이,137940,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,(주)넥스트아이,137940,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,(주)넥스트아이,137940,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,(주)넥스트아이,137940,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,(주)넥스트아이,137940,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,(주)넥스트엔터테인먼트월드,160550,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,(주)넥스트엔터테인먼트월드,160550,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,(주)넥스트엔터테인먼트월드,160550,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,(주)넥스트엔터테인먼트월드,160550,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,(주)넥스트엔터테인먼트월드,160550,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,(주)넥스트엔터테인먼트월드,160550,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,(주)넥스트엔터테인먼트월드,160550,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,(주)넥스틴,348210,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,(주)넥슨게임즈,225570,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,(주)넥슨게임즈,225570,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,(주)넥슨게임즈,225570,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,(주)넥슨게임즈,225570,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,(주)넥슨게임즈,225570,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,(주)넥슨게임즈,225570,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,(주)넵튠,217270,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,(주)넵튠,217270,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,(주)넵튠,217270,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,(주)넵튠,217270,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,(주)넵튠,217270,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,(주)넵튠,217270,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,(주)넷웨이브,47730,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,(주)넷웨이브,47730,2012,사업보고서부재,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,(주)노랑풍선,104620,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,(주)노랑풍선,104620,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,(주)노랑풍선,104620,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,(주)노바렉스,194700,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,(주)노바렉스,194700,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,(주)노바렉스,194700,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,(주)노바렉스,194700,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,(주)노바렉스,194700,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,(주)노바텍,285490,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,(주)노바텍,285490,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,(주)노블엠앤비,106520,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,(주)노블엠앤비,106520,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,(주)노블엠앤비,106520,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,(주)노블엠앤비,106520,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,(주)노블엠앤비,106520,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,(주)노블엠앤비,106520,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,(주)노블엠앤비,106520,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,(주)노블엠앤비,106520,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,(주)노블엠앤비,106520,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,(주)노터스,278650,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,(주)녹십자셀,31390,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,(주)녹십자셀,31390,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,(주)녹십자셀,31390,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
