회사명,거래소코드,회계년도,자산,유동자산,현금및현금성자산,부채,유동부채,매출액,장기차입금,단기차입금,당기순이익,영업활동으로인한현금흐름,법인세비용차감전순이익,매출원가,자본
(주)에스티큐브,52020,2019/09,53576139,40689315,17152707,22439351,14760865,6790058,0,0,-9145469,-4963930,-8946279,6410448,31136788
(주)에스티큐브,52020,2020/09,44102716,39666589,16378735,13844970,6058969,8617633,0,229341,-11961365,-8210188,-11856401,8402458,30257747
(주)에스티큐브,52020,2021/09,32184962,27981347,13215849,8223938,3909801,6537302,0,0,-13679419,-13207629,-13679419,6361540,23961024
(주)에스폴리텍,50760,2009/09,,,,,,,,,,,,,
(주)에스폴리텍,50760,2010/09,,,,,,,,,,,,,
(주)에스폴리텍,50760,2011/09,,,,,,,,,,,,,
(주)에스폴리텍,50760,2012/09,,,,,,,,,,,,,
(주)에스폴리텍,50760,2013/09,107325020,52530788,7092472,55615490,46711924,86520144,3727957,25325991,1732906,2530761,2315084,74182635,51709531
(주)에스폴리텍,50760,2014/09,103035397,47133683,4292160,53285564,47153793,84339335,4077703,32717605,-1144778,-2489986,-1090860,74408375,49749833
(주)에스폴리텍,50760,2015/09,99418933,42282959,7525252,52861051,49801501,74100098,1100000,36194500,-1414580,2034733,-1575175,64625563,46557882
(주)에스폴리텍,50760,2016/09,101900155,52244427,5647706,55165635,52616197,85052368,765605,35096300,2086886,843073,984377,73582690,46734519
(주)에스폴리텍,50760,2017/09,104363873,54992084,8778604,56096506,48087592,91523769,5973750,28946700,-207878,-44762,-141392,80095244,48267367
(주)에스폴리텍,50760,2018/09,105897916,57805850,10290711,62454065,54190263,98043396,6818750,30812700,-1184460,902431,-700064,88592345,43443851
(주)에스폴리텍,50760,2019/09,108128398,60343852,17247061,52283141,46829223,104529924,3637500,26301300,9594512,14307589,12291870,83659071,55845257
(주)에스폴리텍,50760,2020/09,131721451,82492480,28068252,66425983,59368868,105059261,4480000,34300000,10628121,5377131,13154798,77513403,65295469
(주)에스폴리텍,50760,2021/09,112731722,63756985,28194407,44379048,38361416,83727614,2460000,23700000,6017991,16594313,7576035,69223469,68352674
(주)에스피시스템스,317830,2019/09,61570893,37096083,15290318,30292002,19241587,25019273,7203650,5545310,2052625,405736,1962578,20104411,31278891
(주)에스피시스템스,317830,2020/09,55545460,31494523,10080073,24487745,17845664,22872586,2706300,6672711,743657,5124023,996202,19535269,31057715
(주)에스피시스템스,317830,2021/09,64472472,27087056,5631690,33224603,28043458,24449019,1193690,8990000,-256274,-3825027,-443866,21417592,31247869
(주)에스피지,58610,2009/09,,,,,,,,,,,,,
(주)에스피지,58610,2010/09,,,,,,,,,,,,,
(주)에스피지,58610,2011/09,,,,,,,,,,,,,
(주)에스피지,58610,2012/09,,,,,,,,,,,,,
(주)에스피지,58610,2013/09,126989554,81646522,10072243,65543427,55460266,83577899,8234000,17171813,3173085,6518046,3265891,66891581,61446127
(주)에스피지,58610,2014/09,148657032,94716360,7527794,78237152,67352929,103262209,8234000,38049038,3199674,-12161778,5388578,83081235,70419880
(주)에스피지,58610,2015/09,159521367,108722657,17631864,82533120,71380766,101707567,7562040,42793294,5951120,6582440,7369707,80793289,76988247
(주)에스피지,58610,2016/09,170712527,111145272,23138456,90443721,69818618,105342353,15636676,42046805,7086559,10037922,8996683,83413475,80268806
(주)에스피지,58610,2017/09,263020290,187598611,17942191,157881850,134281642,224351563,17069036,74357656,2920601,-14405555,5909784,181240979,105138440
(주)에스피지,58610,2018/09,282998564,187759807,16361822,155469375,134669302,230090697,8000000,58320905,10252238,9898865,12476996,186924699,127529190
(주)에스피지,58610,2019/09,276537437,178083338,14785331,142251750,110526145,234846987,8000000,52182476,8114435,4523498,9170424,191547338,134285688
(주)에스피지,58610,2020/09,288696344,191533963,10155734,145711578,122112536,254401813,10000000,47338607,11582911,10989013,13277993,207055600,142984766
(주)에스피지,58610,2021/09,344079156,237824473,9184982,162775821,140459111,299131643,10000000,72424257,15880639,-18283613,18862341,255793871,181303335
(주)에스피코프,48130,2009/09,,,,,,,,,,,,,
(주)에쎈테크,43340,2009/09,,,,,,,,,,,,,
(주)에쎈테크,43340,2010/09,,,,,,,,,,,,,
(주)에쎈테크,43340,2011/09,,,,,,,,,,,,,
(주)에쎈테크,43340,2012/09,,,,,,,,,,,,,
(주)에쎈테크,43340,2013/09,,,,,,,,,,,,,
(주)에쎈테크,43340,2014/09,,,,,,,,,,,,,
(주)에쎈테크,43340,2015/09,,,,,,,,,,,,,
(주)에쎈테크,43340,2016/09,,,,,,,,,,,,,
(주)에쎈테크,43340,2017/09,,,,,,,,,,,,,
(주)에쎈테크,43340,2018/09,,,,,,,,,,,,,
(주)에쎈테크,43340,2019/09,,,,,,,,,,,,,
(주)에쎈테크,43340,2020/09,,,,,,,,,,,,,
(주)에쎈테크,43340,2021/09,,,,,,,,,,,,,
(주)에이디모터스,38120,2009/09,,,,,,,,,,,,,
(주)에이디모터스,38120,2010/09,,,,,,,,,,,,,
(주)에이디모터스,38120,2011/09,,,,,,,,,,,,,
(주)에이디모터스,38120,2012/09,,,,,,,,,,,,,
(주)에이디칩스,54630,2009/09,,,,,,,,,,,,,
(주)에이디칩스,54630,2010/09,,,,,,,,,,,,,
(주)에이디칩스,54630,2011/09,21876150,18078087,3689102,5769301,5376926,53620105,0,89241,74389,255263,184326,44044489,16106849
(주)에이디칩스,54630,2012/09,22389768,12893854,3115575,7462015,4643119,32659944,2230000,816338,-1292960,-690921,-1276448,25904276,14927753
(주)에이디칩스,54630,2013/09,19344669,10931791,2687981,7819313,4472303,32235599,2730000,1839656,-2367117,-2205137,-2353147,25993345,11525357
(주)에이디칩스,54630,2014/09,14474835,9704696,2726180,8088944,4576794,19871926,2730000,2790618,-3221518,-2627410,-3217749,16513848,6385891
(주)에이디칩스,54630,2015/09,9132861,5034435,840191,3720932,2597855,9982066,600000,0,-783903,-249773,-247436,7165197,5411929
(주)에이디칩스,54630,2016/09,17902346,7925026,548308,8542654,4040683,19924813,0,2371000,1575071,-2445607,1845405,15342144,9359692
(주)에이디칩스,54630,2017/09,,,,,,,,,,,,,
(주)에이디칩스,54630,2018/09,,,,,,,,,,,,,
(주)에이디칩스,54630,2019/09,,,,,,,,,,,,,
(주)에이디칩스,54630,2020/09,,,,,,,,,,,,,
(주)에이디칩스,54630,2021/09,,,,,,,,,,,,,
(주)에이디테크놀로지,200710,2014/09,30292250,26125193,2384054,10866988,10216314,51917712,0,3300000,7910209,6934258,7842500,40459917,19425262
(주)에이디테크놀로지,200710,2015/09,47667285,41696992,3092044,7665925,6836400,30791376,0,2000000,3238649,902484,3243952,24109718,40001359
(주)에이디테크놀로지,200710,2016/09,39604355,30897796,1045965,6054357,5136209,16011792,0,2000000,-3543395,-4809591,-3711127,16377444,33549998
(주)에이디테크놀로지,200710,2017/09,,,,,,,,,,,,,
(주)에이디테크놀로지,200710,2018/09,60317783,42884160,2515087,13003963,11298065,74635599,0,2000000,7571250,-5407635,7570359,63218511,47313820
(주)에이디테크놀로지,200710,2019/09,106774998,90773789,17449615,53313882,36035174,138271770,0,12750000,5437424,-7678119,5494910,127903970,53461116
(주)에이디테크놀로지,200710,2020/09,228731378,158224693,28435781,80864030,75247649,207024071,166660,47750000,3716199,-9699083,3002913,190194924,147867348
(주)에이디테크놀로지,200710,2021/09,229458640,153990117,66548546,65556448,60398821,241423313,175000,40466000,14794737,-5617729,16744411,219417357,163902192
(주)에이루트,96690,2011/09,,,,,,,,,,,,,
(주)에이루트,96690,2012/09,,,,,,,,,,,,,
(주)에이루트,96690,2013/09,40903125,24144176,5995835,6826245,6635682,21343815,0,1845482,2302159,4071793,1972217,15932653,34076879
(주)에이루트,96690,2014/09,40780141,24126676,4679537,4088963,3891600,21399955,0,999885,1696497,3358287,1399875,16414504,36691178
(주)에이루트,96690,2015/09,,,,,,,,,,,,,
(주)에이루트,96690,2016/09,86572264,32748116,13815355,26959428,26959428,24824469,0,770950,4227777,3483419,4067231,18311362,59612836
(주)에이루트,96690,2017/09,128069172,68655608,15748917,42978478,22807060,29539830,0,978697,5410540,-2592134,5537774,20819666,85090694
(주)에이루트,96690,2018/09,100753585,51369640,22244618,30835114,20831807,17972676,0,496902,-4379869,384603,-5786589,14860926,69918471
(주)에이루트,96690,2019/09,141332670,48027064,17827970,50632955,23194058,22215250,0,2005000,-2182358,-697257,-1458106,17632296,90699715
(주)에이루트,96690,2020/09,127581299,38226545,12589778,39776066,38795132,26691908,0,2005000,-11933169,-769145,-12725800,20564092,87805232
(주)에이루트,96690,2021/09,184306516,81640550,39472052,43411873,42832800,31808541,0,4101750,-97009817,-10693242,-96649602,26686039,140894643
(주)에이블씨엔씨,78520,2009/09,,,,,,,,,,,,,
(주)에이블씨엔씨,78520,2010/09,,,,,,,,,,,,,
(주)에이비프로바이오,195990,2015/09,138879016,76352422,8142855,35246911,11668806,65895655,22429000,2815650,14377139,-134957,17968574,46500378,103632104
(주)에이비프로바이오,195990,2016/09,155841217,110916683,12126632,49484866,5663081,41922696,22429000,0,1849809,-8485000,2195117,30451587,106356351
(주)에이비프로바이오,195990,2017/09,156129470,72550030,2443000,48267549,41508518,30990913,0,10455000,-6660397,-15916664,-6417121,26642558,107861921
(주)에이비프로바이오,195990,2018/09,191818040,78911290,5952262,80088996,69385992,51369732,1516194,10911918,-2237240,417794,-2636939,42892312,111729044
(주)에이비프로바이오,195990,2019/09,184183001,92545854,5033580,45585353,27823561,28622660,1006425,2603164,-21587764,-1049890,-22595125,35842999,138597648
(주)에이비프로바이오,195990,2020/09,165119768,44778047,6141770,30555646,25016935,31366227,835565,2566640,-26549612,-11029257,-24111862,29547380,134564122
(주)에이비프로바이오,195990,2021/09,168664205,75056547,46509940,29989295,29691874,27894752,0,0,-2938873,-269054,-2163563,26129910,138674910
