,거래소코드,회계년도,y,예측
8812,175250,2017,0.0,0.0
8813,175250,2018,0.0,1.0
8814,175250,2019,0.0,0.0
8815,175250,2020,0.0,1.0
8816,52460,2011,0.0,1.0
8817,52460,2012,0.0,0.0
8818,52460,2013,0.0,1.0
8819,52460,2014,0.0,0.0
8820,52460,2015,0.0,0.0
8821,52460,2016,0.0,0.0
8822,52460,2017,0.0,0.0
8823,52460,2018,0.0,1.0
8824,52460,2019,0.0,1.0
8825,52460,2020,0.0,0.0
8826,119830,2012,0.0,0.0
8827,119830,2013,0.0,1.0
8828,119830,2014,0.0,0.0
8829,119830,2015,0.0,1.0
8830,119830,2016,0.0,1.0
8831,119830,2017,0.0,0.0
8832,119830,2018,0.0,0.0
8833,119830,2019,0.0,1.0
8834,119830,2020,0.0,0.0
8835,13310,2013,0.0,1.0
8836,13310,2014,0.0,1.0
8837,13310,2015,0.0,1.0
8838,13310,2016,0.0,1.0
8839,13310,2017,0.0,0.0
8840,13310,2018,0.0,0.0
8841,13310,2019,0.0,0.0
8842,13310,2020,0.0,0.0
8843,1540,2011,0.0,0.0
8844,1540,2012,0.0,0.0
8845,1540,2013,0.0,1.0
8846,1540,2014,0.0,0.0
8847,1540,2015,0.0,0.0
8848,1540,2016,0.0,1.0
8849,1540,2017,0.0,0.0
8850,1540,2018,0.0,0.0
8851,1540,2019,0.0,0.0
8852,1540,2020,0.0,1.0
8853,260660,2018,0.0,0.0
8854,260660,2019,0.0,0.0
8855,260660,2020,0.0,0.0
8856,131370,2015,0.0,0.0
8857,131370,2016,0.0,1.0
8858,131370,2017,0.0,0.0
8859,131370,2018,0.0,0.0
8860,131370,2019,0.0,0.0
8861,131370,2020,0.0,0.0
8862,140670,2018,0.0,0.0
8863,140670,2019,0.0,1.0
8864,140670,2020,0.0,0.0
8865,327260,2020,0.0,1.0
8866,218410,2018,0.0,0.0
8867,218410,2019,0.0,0.0
8868,218410,2020,0.0,1.0
8869,293780,2020,0.0,1.0
8870,196300,2018,0.0,1.0
8871,196300,2019,0.0,1.0
8872,196300,2020,0.0,0.0
8873,900100,2011,0.0,1.0
8874,900100,2012,0.0,1.0
8875,900100,2013,0.0,0.0
8876,900100,2014,1.0,1.0
8877,900100,2015,0.0,0.0
8878,900100,2016,0.0,1.0
8879,900100,2017,0.0,1.0
8880,900100,2018,0.0,0.0
8881,900100,2019,0.0,1.0
8882,900100,2020,1.0,1.0
8883,174900,2017,0.0,1.0
8884,174900,2018,0.0,1.0
8885,174900,2019,0.0,0.0
8886,174900,2020,0.0,1.0
8887,102120,2011,0.0,0.0
8888,102120,2012,0.0,0.0
8889,102120,2013,0.0,0.0
8890,102120,2014,0.0,0.0
8891,102120,2015,0.0,0.0
8892,102120,2016,0.0,0.0
8893,102120,2017,0.0,0.0
8894,102120,2018,0.0,1.0
8895,102120,2019,0.0,0.0
8896,102120,2020,0.0,0.0
8897,42820,2011,0.0,1.0
8898,33280,2011,0.0,1.0
8899,38320,2011,0.0,1.0
8900,70480,2011,0.0,1.0
8901,70480,2012,0.0,1.0
8902,70480,2013,0.0,1.0
8903,38680,2011,0.0,0.0
8904,38680,2012,0.0,0.0
8905,38680,2013,0.0,0.0
8906,38680,2014,0.0,0.0
8907,38680,2015,0.0,0.0
8908,38680,2016,0.0,0.0
8909,38680,2017,0.0,0.0
8910,38680,2018,0.0,1.0
8911,38680,2019,0.0,0.0
8912,38680,2020,0.0,1.0
8913,99220,2011,0.0,0.0
8914,99220,2012,0.0,1.0
8915,99220,2013,0.0,1.0
8916,99220,2014,0.0,1.0
8917,99220,2015,0.0,0.0
8918,99220,2016,0.0,1.0
8919,99220,2017,0.0,0.0
8920,99220,2018,0.0,0.0
8921,99220,2019,0.0,0.0
8922,99220,2020,0.0,0.0
8923,97780,2011,0.0,0.0
8924,97780,2012,0.0,0.0
8925,97780,2013,0.0,0.0
8926,97780,2014,0.0,1.0
8927,97780,2015,0.0,1.0
8928,97780,2016,0.0,1.0
8929,97780,2017,0.0,0.0
8930,97780,2018,0.0,0.0
8931,97780,2019,0.0,0.0
8932,97780,2020,0.0,0.0
8933,151910,2013,0.0,0.0
8934,151910,2014,0.0,0.0
8935,151910,2015,0.0,1.0
8936,151910,2016,1.0,1.0
8937,151910,2017,1.0,1.0
8938,151910,2018,1.0,1.0
8939,151910,2019,0.0,1.0
8940,151910,2020,0.0,0.0
8941,950110,2015,0.0,1.0
8942,950110,2016,0.0,1.0
8943,950110,2017,0.0,1.0
8944,950110,2018,0.0,0.0
8945,950110,2019,0.0,1.0
8946,950110,2020,0.0,1.0
8947,36120,2011,0.0,1.0
8948,36120,2012,0.0,0.0
8949,36120,2013,0.0,0.0
8950,36120,2014,0.0,0.0
8951,36120,2015,0.0,0.0
8952,36120,2016,0.0,0.0
8953,36120,2017,0.0,0.0
8954,36120,2018,0.0,0.0
8955,36120,2019,0.0,0.0
8956,36120,2020,0.0,0.0
8957,298060,2020,0.0,1.0
8958,900080,2011,0.0,0.0
8959,900080,2012,0.0,0.0
8960,900080,2013,0.0,0.0
8961,900080,2014,0.0,0.0
8962,900080,2015,0.0,0.0
8963,900080,2016,0.0,0.0
8964,900080,2017,0.0,0.0
8965,900080,2018,0.0,1.0
8966,900080,2019,0.0,0.0
8967,900080,2020,1.0,1.0
8968,71660,2011,0.0,0.0
8969,50320,2011,0.0,1.0
8970,50320,2012,0.0,0.0
8971,50320,2013,0.0,0.0
8972,50320,2014,0.0,1.0
8973,50320,2015,0.0,1.0
8974,50320,2016,0.0,1.0
8975,50320,2017,1.0,1.0
8976,50320,2018,1.0,1.0
8977,50320,2019,1.0,1.0
8978,50320,2020,0.0,0.0
8979,80000,2011,0.0,0.0
8980,80000,2012,0.0,1.0
8981,80000,2013,0.0,1.0
8982,80000,2014,0.0,0.0
8983,80000,2015,0.0,1.0
8984,80000,2016,0.0,0.0
8985,80000,2017,0.0,0.0
8986,80000,2018,0.0,1.0
8987,80000,2019,0.0,0.0
8988,80000,2020,0.0,0.0
8989,91340,2011,0.0,0.0
8990,91340,2012,0.0,0.0
8991,91340,2013,0.0,0.0
8992,91340,2014,0.0,0.0
8993,91340,2015,0.0,1.0
8994,91340,2016,0.0,0.0
8995,91340,2017,0.0,0.0
8996,91340,2018,0.0,1.0
8997,91340,2019,0.0,1.0
8998,91340,2020,0.0,0.0
8999,109610,2016,0.0,0.0
9000,109610,2017,0.0,0.0
9001,109610,2018,0.0,1.0
9002,109610,2019,0.0,1.0
9003,109610,2020,0.0,1.0
9004,16250,2011,0.0,0.0
9005,16250,2012,0.0,0.0
9006,16250,2013,0.0,1.0
9007,16250,2014,0.0,1.0
9008,16250,2015,0.0,1.0
9009,16250,2016,0.0,1.0
9010,16250,2017,0.0,1.0
9011,16250,2018,0.0,1.0
9012,16250,2019,0.0,1.0
9013,16250,2020,0.0,1.0
9014,49470,2011,0.0,1.0
9015,49470,2012,0.0,1.0
9016,49470,2013,0.0,1.0
9017,49470,2014,0.0,0.0
9018,49470,2015,0.0,1.0
9019,49470,2016,0.0,0.0
9020,49470,2017,0.0,1.0
9021,49470,2018,0.0,1.0
9022,49470,2019,0.0,1.0
9023,49470,2020,0.0,1.0
9024,184230,2017,0.0,0.0
9025,184230,2018,0.0,1.0
9026,184230,2019,0.0,1.0
9027,184230,2020,0.0,1.0
9028,255220,2018,0.0,0.0
9029,255220,2019,0.0,0.0
9030,255220,2020,0.0,1.0
9031,36490,2011,0.0,0.0
9032,36490,2012,0.0,0.0
9033,36490,2013,0.0,0.0
9034,36490,2014,0.0,1.0
9035,36490,2015,0.0,0.0
9036,36490,2016,0.0,0.0
9037,36490,2017,0.0,0.0
9038,36490,2018,0.0,0.0
9039,36490,2019,0.0,0.0
9040,36490,2020,0.0,1.0
9041,33630,2011,0.0,1.0
9042,33630,2012,0.0,0.0
9043,33630,2013,0.0,0.0
9044,33630,2014,0.0,0.0
9045,57500,2011,0.0,0.0
9046,57500,2012,0.0,1.0
9047,57500,2013,0.0,1.0
9048,57500,2014,0.0,1.0
9049,57500,2015,0.0,1.0
9050,57500,2016,0.0,1.0
9051,57500,2017,0.0,0.0
9052,57500,2018,0.0,0.0
9053,57500,2019,0.0,0.0
9054,57500,2020,0.0,0.0
9055,66270,2011,0.0,0.0
9056,66270,2012,0.0,0.0
9057,66270,2013,0.0,0.0
9058,66270,2014,0.0,0.0
9059,66270,2015,0.0,0.0
9060,66270,2016,1.0,0.0
9061,69510,2011,0.0,0.0
9062,69510,2012,0.0,0.0
9063,69510,2013,0.0,0.0
9064,69510,2014,0.0,0.0
9065,69510,2015,0.0,0.0
9066,69510,2016,0.0,1.0
9067,69510,2017,0.0,0.0
9068,69510,2018,0.0,0.0
9069,69510,2019,0.0,0.0
9070,69510,2020,0.0,0.0
9071,234300,2019,0.0,1.0
9072,234300,2020,0.0,1.0
9073,237690,2017,0.0,0.0
9074,237690,2018,0.0,1.0
9075,237690,2019,0.0,1.0
9076,237690,2020,0.0,0.0
9077,288620,2020,0.0,0.0
9078,298380,2019,0.0,1.0
9079,298380,2020,0.0,1.0
9080,71930,2011,0.0,1.0
9081,71930,2012,0.0,1.0
9082,71930,2013,0.0,1.0
9083,71930,2014,1.0,0.0
9084,39230,2011,0.0,1.0
9085,39230,2012,0.0,1.0
9086,39230,2013,0.0,1.0
9087,39230,2014,0.0,0.0
9088,39230,2015,0.0,0.0
9089,39230,2016,0.0,1.0
9090,39230,2017,0.0,1.0
9091,39230,2018,0.0,1.0
9092,39230,2019,1.0,1.0
9093,39230,2020,1.0,1.0
9094,312610,2020,0.0,0.0
9095,28300,2011,0.0,1.0
9096,28300,2012,0.0,0.0
9097,28300,2013,1.0,0.0
9098,28300,2014,0.0,1.0
9099,28300,2015,0.0,1.0
9100,28300,2016,0.0,1.0
9101,28300,2017,0.0,0.0
9102,28300,2018,0.0,0.0
9103,28300,2019,0.0,0.0
9104,28300,2020,0.0,1.0
9105,67630,2011,0.0,1.0
9106,67630,2012,0.0,1.0
9107,67630,2013,0.0,1.0
9108,67630,2014,0.0,1.0
9109,67630,2015,0.0,1.0
9110,67630,2016,0.0,1.0
9111,67630,2017,0.0,1.0
9112,67630,2018,0.0,0.0
9113,67630,2019,0.0,1.0
9114,67630,2020,0.0,1.0
9115,47920,2015,0.0,0.0
9116,47920,2016,0.0,0.0
9117,47920,2017,0.0,0.0
9118,47920,2018,0.0,1.0
9119,47920,2019,0.0,1.0
9120,47920,2020,0.0,1.0
9121,115450,2011,0.0,0.0
9122,115450,2012,0.0,1.0
9123,115450,2013,0.0,1.0
9124,115450,2014,0.0,0.0
9125,115450,2015,0.0,1.0
9126,115450,2016,0.0,1.0
9127,115450,2017,0.0,1.0
9128,115450,2018,0.0,0.0
9129,115450,2019,0.0,0.0
9130,115450,2020,0.0,1.0
9131,195940,2020,0.0,0.0
9132,71670,2011,0.0,0.0
9133,71670,2012,0.0,0.0
9134,71670,2013,0.0,0.0
9135,71670,2014,0.0,0.0
9136,71670,2015,0.0,1.0
9137,71670,2016,0.0,0.0
9138,71670,2017,0.0,1.0
9139,71670,2018,0.0,1.0
9140,71670,2019,0.0,0.0
9141,71670,2020,0.0,1.0
9142,265520,2018,0.0,1.0
9143,265520,2019,0.0,1.0
9144,265520,2020,0.0,0.0
9145,54620,2011,0.0,0.0
9146,54620,2012,0.0,0.0
9147,54620,2013,0.0,1.0
9148,54620,2014,0.0,0.0
9149,54620,2015,0.0,0.0
9150,54620,2016,0.0,0.0
9151,54620,2017,0.0,1.0
9152,54620,2018,0.0,0.0
9153,54620,2019,0.0,0.0
9154,54620,2020,0.0,0.0
9155,211270,2016,0.0,0.0
9156,211270,2017,0.0,0.0
9157,211270,2018,0.0,0.0
9158,211270,2019,0.0,0.0
9159,211270,2020,0.0,0.0
9160,89970,2019,0.0,0.0
9161,89970,2020,0.0,0.0
9162,38870,2011,0.0,1.0
9163,38870,2012,0.0,0.0
9164,38870,2013,0.0,0.0
9165,38870,2014,0.0,0.0
9166,38870,2015,0.0,1.0
9167,38870,2016,0.0,1.0
9168,38870,2017,0.0,0.0
9169,38870,2018,0.0,1.0
9170,38870,2019,0.0,1.0
9171,38870,2020,0.0,1.0
9172,128540,2020,0.0,0.0
9173,38110,2011,0.0,1.0
9174,38110,2012,0.0,1.0
9175,38110,2013,0.0,0.0
9176,38110,2014,0.0,1.0
9177,38110,2015,0.0,0.0
9178,38110,2016,0.0,1.0
9179,38110,2017,0.0,1.0
9180,38110,2018,0.0,1.0
9181,38110,2019,0.0,0.0
9182,38110,2020,0.0,1.0
9183,83500,2014,0.0,1.0
9184,83500,2015,0.0,1.0
9185,83500,2017,0.0,0.0
9186,83500,2018,0.0,0.0
9187,83500,2019,0.0,0.0
9188,83500,2020,0.0,0.0
9189,70300,2011,0.0,0.0
9190,70300,2012,0.0,0.0
9191,70300,2013,0.0,0.0
9192,70300,2014,0.0,0.0
9193,70300,2015,0.0,0.0
9194,70300,2016,0.0,0.0
9195,70300,2017,0.0,0.0
9196,70300,2018,0.0,0.0
9197,70300,2019,0.0,0.0
9198,70300,2020,1.0,0.0
9199,67570,2015,0.0,0.0
9200,67570,2016,0.0,1.0
9201,67570,2017,0.0,0.0
9202,67570,2018,0.0,1.0
9203,67570,2019,0.0,1.0
9204,67570,2020,0.0,1.0
9205,101400,2011,0.0,0.0
9206,101400,2012,0.0,0.0
9207,101400,2013,0.0,0.0
9208,101400,2014,0.0,1.0
9209,101400,2015,0.0,1.0
9210,101400,2016,0.0,1.0
9211,101400,2017,0.0,1.0
9212,101400,2018,0.0,1.0
9213,101400,2019,0.0,1.0
9214,101400,2020,1.0,1.0
9215,60250,2011,0.0,0.0
9216,60250,2012,0.0,0.0
9217,60250,2013,0.0,0.0
9218,60250,2014,0.0,0.0
9219,60250,2015,0.0,0.0
9220,60250,2016,0.0,0.0
9221,60250,2017,0.0,0.0
9222,60250,2018,0.0,0.0
9223,60250,2019,0.0,0.0
9224,60250,2020,0.0,1.0
9225,46720,2011,1.0,1.0
9226,61970,2012,0.0,0.0
9227,61970,2013,0.0,0.0
9228,61970,2014,0.0,1.0
9229,61970,2015,0.0,1.0
9230,61970,2016,0.0,0.0
9231,61970,2017,0.0,0.0
9232,61970,2018,0.0,0.0
9233,61970,2019,0.0,0.0
9234,61970,2020,0.0,0.0
9235,37950,2011,0.0,1.0
9236,37950,2012,1.0,1.0
9237,37950,2013,1.0,1.0
9238,37950,2014,1.0,1.0
9239,37950,2015,0.0,0.0
9240,37950,2016,0.0,1.0
9241,37950,2017,0.0,1.0
9242,37950,2018,0.0,1.0
9243,37950,2019,0.0,0.0
9244,37950,2020,0.0,1.0
9245,170920,2015,0.0,0.0
9246,170920,2016,0.0,0.0
9247,170920,2017,0.0,0.0
9248,170920,2018,0.0,0.0
9249,170920,2019,0.0,0.0
9250,170920,2020,0.0,0.0
9251,33160,2011,0.0,1.0
9252,33160,2012,0.0,1.0
9253,33160,2013,0.0,1.0
9254,33160,2014,0.0,0.0
9255,33160,2015,0.0,1.0
9256,33160,2016,0.0,0.0
9257,33160,2017,0.0,0.0
9258,33160,2018,0.0,0.0
9259,33160,2019,0.0,0.0
9260,33160,2020,0.0,0.0
9261,74000,2011,0.0,0.0
9262,74000,2012,0.0,1.0
9263,74000,2013,1.0,1.0
9264,7530,2011,0.0,0.0
9265,7530,2012,0.0,1.0
9266,7530,2013,0.0,0.0
9267,7530,2014,0.0,0.0
9268,7530,2015,0.0,1.0
9269,7530,2016,0.0,1.0
9270,7530,2017,0.0,1.0
9271,7530,2018,0.0,1.0
9272,7530,2019,1.0,0.0
9273,7530,2020,0.0,1.0
9274,36560,2011,0.0,0.0
9275,36560,2012,0.0,0.0
9276,36560,2013,0.0,1.0
9277,36560,2014,0.0,0.0
9278,36560,2015,0.0,0.0
9279,36560,2016,0.0,1.0
9280,36560,2017,0.0,0.0
9281,36560,2018,0.0,1.0
9282,36560,2019,0.0,0.0
9283,36560,2020,0.0,1.0
9284,265560,2019,0.0,1.0
9285,265560,2020,0.0,0.0
9286,53280,2011,0.0,1.0
9287,53280,2012,0.0,1.0
9288,53280,2013,0.0,0.0
9289,53280,2014,0.0,1.0
9290,53280,2015,0.0,0.0
9291,53280,2016,0.0,0.0
9292,53280,2017,0.0,0.0
9293,53280,2018,0.0,1.0
9294,53280,2019,0.0,1.0
9295,53280,2020,0.0,1.0
9296,900300,2017,0.0,0.0
9297,900300,2018,0.0,0.0
9298,900300,2019,0.0,0.0
9299,900300,2020,0.0,0.0
9300,39830,2011,0.0,0.0
9301,39830,2012,0.0,0.0
9302,39830,2013,0.0,0.0
9303,39830,2014,0.0,0.0
9304,39830,2015,0.0,0.0
9305,39830,2016,0.0,1.0
9306,39830,2017,0.0,0.0
9307,39830,2018,0.0,0.0
9308,39830,2019,0.0,0.0
9309,39830,2020,0.0,0.0
9310,53980,2011,0.0,0.0
9311,53980,2012,0.0,0.0
9312,53980,2013,0.0,0.0
9313,53980,2014,0.0,0.0
9314,53980,2015,0.0,0.0
9315,53980,2016,0.0,0.0
9316,53980,2017,0.0,0.0
9317,53980,2018,0.0,0.0
9318,53980,2019,0.0,0.0
9319,53980,2020,0.0,0.0
9320,52420,2011,0.0,0.0
9321,52420,2012,0.0,1.0
9322,52420,2013,0.0,1.0
9323,52420,2014,1.0,1.0
9324,52420,2015,1.0,1.0
9325,52420,2016,0.0,1.0
9326,52420,2017,0.0,0.0
9327,52420,2018,0.0,0.0
9328,52420,2019,0.0,0.0
9329,52420,2020,0.0,0.0
9330,241790,2018,0.0,0.0
9331,241790,2019,0.0,0.0
9332,241790,2020,0.0,0.0
9333,48260,2011,0.0,0.0
9334,48260,2012,0.0,0.0
9335,48260,2013,0.0,1.0
9336,48260,2014,0.0,0.0
9337,48260,2015,0.0,0.0
9338,48260,2016,0.0,1.0
9339,48260,2017,0.0,1.0
9340,48260,2018,0.0,0.0
9341,48260,2019,0.0,1.0
9342,48260,2020,0.0,0.0
9343,244460,2018,0.0,1.0
9344,244460,2019,0.0,0.0
9345,244460,2020,0.0,1.0
9346,226950,2019,0.0,1.0
9347,226950,2020,0.0,1.0
9348,57540,2011,0.0,1.0
9349,57540,2012,0.0,1.0
9350,57540,2013,0.0,0.0
9351,57540,2014,0.0,1.0
9352,57540,2015,0.0,0.0
9353,57540,2016,0.0,0.0
9354,57540,2017,0.0,0.0
9355,57540,2018,0.0,0.0
9356,57540,2019,0.0,0.0
9357,57540,2020,0.0,1.0
9358,109080,2012,0.0,0.0
9359,109080,2013,0.0,0.0
9360,109080,2014,0.0,0.0
9361,109080,2015,0.0,0.0
9362,109080,2016,0.0,0.0
9363,109080,2017,0.0,1.0
9364,109080,2018,0.0,0.0
9365,109080,2019,0.0,0.0
9366,109080,2020,0.0,0.0
9367,51390,2011,0.0,0.0
9368,51390,2012,0.0,0.0
9369,51390,2013,0.0,0.0
9370,51390,2014,0.0,1.0
9371,51390,2015,0.0,0.0
9372,51390,2016,0.0,0.0
9373,51390,2017,0.0,0.0
9374,51390,2018,0.0,0.0
9375,51390,2019,0.0,0.0
9376,51390,2020,0.0,0.0
9377,232140,2018,0.0,0.0
9378,232140,2019,0.0,0.0
9379,232140,2020,0.0,0.0
9380,155650,2014,0.0,1.0
9381,155650,2015,0.0,0.0
9382,155650,2016,0.0,0.0
9383,155650,2017,0.0,0.0
9384,155650,2018,0.0,0.0
9385,155650,2019,0.0,1.0
9386,155650,2020,0.0,0.0
9387,251370,2018,0.0,0.0
9388,251370,2019,0.0,0.0
9389,251370,2020,0.0,0.0
9390,79000,2011,0.0,0.0
9391,79000,2012,0.0,0.0
9392,79000,2013,0.0,0.0
9393,79000,2014,0.0,0.0
9394,79000,2015,0.0,0.0
9395,79000,2016,0.0,0.0
9396,79000,2017,0.0,0.0
9397,79000,2018,0.0,0.0
9398,79000,2019,0.0,0.0
9399,79000,2020,0.0,0.0
9400,900180,2012,0.0,0.0
9401,900180,2013,0.0,0.0
9402,900180,2014,0.0,0.0
9403,900180,2015,0.0,0.0
9404,900180,2016,0.0,1.0
9405,900180,2017,1.0,0.0
9406,25920,2011,0.0,1.0
9407,25920,2012,1.0,1.0
9408,82850,2011,0.0,1.0
9409,82850,2012,0.0,0.0
9410,82850,2013,0.0,0.0
9411,82850,2014,0.0,1.0
9412,82850,2015,0.0,1.0
9413,82850,2016,0.0,1.0
9414,82850,2017,0.0,1.0
9415,82850,2018,0.0,1.0
9416,82850,2019,0.0,1.0
9417,82850,2020,0.0,1.0
9418,215360,2016,0.0,0.0
9419,215360,2017,0.0,1.0
9420,215360,2018,0.0,0.0
9421,215360,2019,0.0,1.0
9422,215360,2020,0.0,0.0
9423,72470,2011,0.0,1.0
9424,72470,2012,0.0,1.0
9425,72470,2013,0.0,0.0
9426,72470,2014,0.0,0.0
9427,72470,2015,0.0,0.0
9428,72470,2016,0.0,0.0
9429,72470,2017,0.0,0.0
9430,72470,2018,0.0,0.0
9431,72470,2019,0.0,0.0
9432,72470,2020,0.0,0.0
9433,73560,2017,0.0,0.0
9434,73560,2018,0.0,0.0
9435,73560,2019,0.0,0.0
9436,73560,2020,0.0,0.0
9437,37400,2011,0.0,1.0
9438,37400,2012,0.0,0.0
9439,37400,2013,0.0,0.0
9440,37400,2014,0.0,1.0
9441,37400,2015,0.0,1.0
9442,37400,2016,0.0,1.0
9443,37400,2017,0.0,1.0
9444,37400,2018,0.0,1.0
9445,37400,2019,0.0,1.0
9446,37400,2020,0.0,1.0
9447,153490,2013,0.0,0.0
9448,153490,2014,0.0,1.0
9449,153490,2015,0.0,1.0
9450,153490,2016,0.0,1.0
9451,153490,2017,0.0,1.0
9452,153490,2018,0.0,1.0
9453,153490,2019,0.0,0.0
9454,153490,2020,0.0,1.0
9455,101170,2011,0.0,0.0
9456,101170,2012,0.0,0.0
9457,101170,2013,0.0,0.0
9458,101170,2014,0.0,0.0
9459,101170,2015,0.0,1.0
9460,101170,2016,0.0,0.0
9461,101170,2017,0.0,1.0
9462,101170,2018,0.0,0.0
9463,101170,2019,0.0,0.0
9464,101170,2020,0.0,0.0
9465,66590,2011,0.0,1.0
9466,66590,2012,0.0,1.0
9467,66590,2013,0.0,1.0
9468,66590,2014,0.0,1.0
9469,66590,2015,0.0,0.0
9470,66590,2016,0.0,1.0
9471,66590,2017,0.0,1.0
9472,66590,2018,0.0,1.0
9473,66590,2019,0.0,0.0
9474,66590,2020,0.0,1.0
9475,101970,2013,0.0,0.0
9476,101970,2014,0.0,0.0
9477,46940,2011,0.0,0.0
9478,46940,2012,0.0,0.0
9479,46940,2013,0.0,1.0
9480,46940,2014,0.0,1.0
9481,46940,2015,0.0,1.0
9482,46940,2016,0.0,1.0
9483,46940,2017,0.0,1.0
9484,46940,2018,0.0,1.0
9485,46940,2019,0.0,0.0
9486,46940,2020,0.0,0.0
9487,18620,2011,0.0,0.0
9488,18620,2012,0.0,0.0
9489,18620,2013,0.0,0.0
9490,18620,2014,0.0,0.0
9491,18620,2015,0.0,0.0
9492,18620,2016,0.0,0.0
9493,18620,2017,0.0,0.0
9494,18620,2018,0.0,1.0
9495,18620,2019,0.0,1.0
9496,18620,2020,0.0,0.0
9497,4320,2011,0.0,1.0
9498,4320,2012,0.0,1.0
9499,4320,2013,0.0,0.0
9500,4320,2014,1.0,1.0
9501,8290,2011,0.0,0.0
9502,8290,2012,0.0,1.0
9503,8290,2013,0.0,0.0
9504,8290,2014,0.0,0.0
9505,8290,2015,0.0,0.0
9506,8290,2016,0.0,1.0
9507,8290,2017,0.0,1.0
9508,8290,2018,0.0,0.0
9509,8290,2019,0.0,1.0
9510,8290,2020,0.0,1.0
9511,900130,2011,0.0,0.0
9512,900130,2012,0.0,1.0
9513,900130,2014,0.0,1.0
9514,900130,2015,0.0,1.0
9515,900130,2016,0.0,1.0
9516,53580,2017,0.0,1.0
9517,53580,2018,0.0,0.0
9518,53580,2019,0.0,0.0
9519,53580,2020,0.0,0.0
9520,38620,2011,0.0,1.0
9521,38620,2012,0.0,0.0
9522,38620,2013,0.0,0.0
9523,38620,2014,0.0,1.0
9524,38620,2015,0.0,0.0
9525,38620,2016,0.0,0.0
9526,38620,2017,0.0,0.0
9527,38620,2018,0.0,0.0
9528,38620,2019,0.0,0.0
9529,38620,2020,0.0,0.0
9530,900340,2020,0.0,0.0
9531,64510,2017,0.0,0.0
9532,64510,2018,0.0,1.0
9533,64510,2019,0.0,1.0
9534,64510,2020,0.0,1.0
9535,36200,2011,0.0,0.0
9536,36200,2012,0.0,1.0
9537,36200,2013,0.0,0.0
9538,36200,2014,0.0,0.0
9539,36200,2015,0.0,1.0
9540,36200,2016,0.0,0.0
9541,36200,2017,0.0,0.0
9542,36200,2018,0.0,0.0
9543,36200,2019,0.0,0.0
9544,36200,2020,0.0,0.0
9545,18000,2011,0.0,1.0
9546,18000,2012,0.0,0.0
9547,18000,2013,0.0,1.0
9548,18000,2014,1.0,1.0
9549,18000,2015,0.0,1.0
9550,18000,2016,0.0,1.0
9551,18000,2017,0.0,1.0
9552,18000,2018,0.0,1.0
9553,18000,2019,0.0,1.0
9554,18000,2020,0.0,1.0
9555,89850,2011,0.0,0.0
9556,89850,2012,0.0,0.0
9557,89850,2013,1.0,0.0
9558,89850,2014,0.0,0.0
9559,89850,2015,0.0,1.0
9560,89850,2016,0.0,0.0
9561,89850,2017,0.0,0.0
9562,89850,2018,0.0,0.0
9563,89850,2019,0.0,0.0
9564,89850,2020,0.0,0.0
9565,49520,2011,0.0,1.0
9566,49520,2012,0.0,0.0
9567,49520,2013,0.0,0.0
9568,49520,2014,0.0,0.0
9569,49520,2015,0.0,0.0
9570,49520,2016,0.0,1.0
9571,49520,2017,0.0,0.0
9572,49520,2018,0.0,1.0
9573,49520,2019,0.0,0.0
9574,49520,2020,0.0,1.0
9575,23410,2011,0.0,1.0
9576,23410,2012,0.0,1.0
9577,23410,2013,0.0,1.0
9578,23410,2014,0.0,0.0
9579,23410,2015,0.0,0.0
9580,23410,2016,0.0,0.0
9581,23410,2017,0.0,0.0
9582,23410,2018,0.0,1.0
9583,23410,2019,0.0,1.0
9584,23410,2020,0.0,1.0
9585,56090,2017,0.0,1.0
9586,56090,2018,0.0,0.0
9587,56090,2019,0.0,1.0
9588,56090,2020,0.0,1.0
9589,53350,2011,0.0,0.0
9590,53350,2012,0.0,0.0
9591,53350,2013,0.0,0.0
9592,53350,2014,0.0,0.0
9593,53350,2015,0.0,0.0
9594,53350,2016,0.0,0.0
9595,53350,2017,0.0,0.0
9596,53350,2018,0.0,0.0
9597,53350,2019,0.0,0.0
9598,53350,2020,0.0,0.0
9599,52650,2011,0.0,0.0
9600,52650,2012,1.0,1.0
9601,900110,2011,0.0,0.0
9602,900110,2012,0.0,0.0
9603,900110,2013,0.0,0.0
9604,900110,2014,0.0,0.0
9605,900110,2015,0.0,0.0
9606,900110,2016,0.0,1.0
9607,900110,2017,0.0,0.0
9608,900110,2018,0.0,1.0
9609,900110,2019,1.0,0.0
9610,900110,2020,0.0,0.0
9611,94190,2011,0.0,0.0
9612,94190,2012,0.0,0.0
9613,94190,2013,0.0,1.0
9614,94190,2014,0.0,1.0
9615,94190,2015,0.0,1.0
9616,94190,2016,0.0,1.0
9617,94190,2017,0.0,1.0
9618,94190,2018,0.0,1.0
9619,94190,2019,1.0,1.0
9620,95190,2011,0.0,0.0
9621,95190,2012,0.0,0.0
9622,95190,2013,0.0,0.0
9623,95190,2014,0.0,0.0
9624,95190,2015,0.0,0.0
9625,95190,2016,0.0,1.0
9626,95190,2017,0.0,1.0
9627,95190,2018,0.0,1.0
9628,95190,2019,0.0,0.0
9629,95190,2020,0.0,1.0
9630,245620,2019,0.0,0.0
9631,245620,2020,0.0,0.0
9632,88290,2011,0.0,0.0
9633,88290,2012,0.0,1.0
