,회사명,거래소코드,회계년도,산업분류
10160,아이이(주),23430,2011,도매 및 소매업
10161,아이이(주),23430,2012,도매 및 소매업
10162,아이이(주),23430,2013,도매 및 소매업
10163,아이이(주),23430,2014,도매 및 소매업
10164,아이이(주),23430,2015,도매 및 소매업
10165,아이이(주),23430,2016,도매 및 소매업
10166,아이이(주),23430,2017,도매 및 소매업
10167,아이진(주),185490,2017,"전문, 과학 및 기술 서비스업"
10168,아이진(주),185490,2018,"전문, 과학 및 기술 서비스업"
10169,아이진(주),185490,2019,"전문, 과학 및 기술 서비스업"
10170,아이진(주),185490,2020,"전문, 과학 및 기술 서비스업"
10171,아이진(주),185490,2021,"전문, 과학 및 기술 서비스업"
10172,아이큐어(주),175250,2017,제조업
10173,아이큐어(주),175250,2018,제조업
10174,아이큐어(주),175250,2019,제조업
10175,아이큐어(주),175250,2020,제조업
10176,아이큐어(주),175250,2021,제조업
10177,아이크래프트(주),52460,2011,정보통신업
10178,아이크래프트(주),52460,2012,정보통신업
10179,아이크래프트(주),52460,2013,정보통신업
10180,아이크래프트(주),52460,2014,정보통신업
10181,아이크래프트(주),52460,2015,정보통신업
10182,아이크래프트(주),52460,2016,정보통신업
10183,아이크래프트(주),52460,2017,정보통신업
10184,아이크래프트(주),52460,2018,정보통신업
10185,아이크래프트(주),52460,2019,정보통신업
10186,아이크래프트(주),52460,2020,정보통신업
10187,아이크래프트(주),52460,2021,정보통신업
10188,아이텍(주),119830,2012,"전문, 과학 및 기술 서비스업"
10189,아이텍(주),119830,2013,"전문, 과학 및 기술 서비스업"
10190,아이텍(주),119830,2014,"전문, 과학 및 기술 서비스업"
10191,아이텍(주),119830,2015,"전문, 과학 및 기술 서비스업"
10192,아이텍(주),119830,2016,"전문, 과학 및 기술 서비스업"
10193,아이텍(주),119830,2017,"전문, 과학 및 기술 서비스업"
10194,아이텍(주),119830,2018,"전문, 과학 및 기술 서비스업"
10195,아이텍(주),119830,2019,"전문, 과학 및 기술 서비스업"
10196,아이텍(주),119830,2020,"전문, 과학 및 기술 서비스업"
10197,아이텍(주),119830,2021,"전문, 과학 및 기술 서비스업"
10198,아진산업(주),13310,2012,제조업
10199,아진산업(주),13310,2013,제조업
10200,아진산업(주),13310,2014,제조업
10201,아진산업(주),13310,2015,제조업
10202,아진산업(주),13310,2016,제조업
10203,아진산업(주),13310,2017,제조업
10204,아진산업(주),13310,2018,제조업
10205,아진산업(주),13310,2019,제조업
10206,아진산업(주),13310,2020,제조업
10207,아진산업(주),13310,2021,제조업
10208,안국약품(주),1540,2011,제조업
10209,안국약품(주),1540,2012,제조업
10210,안국약품(주),1540,2013,제조업
10211,안국약품(주),1540,2014,제조업
10212,안국약품(주),1540,2015,제조업
10213,안국약품(주),1540,2016,제조업
10214,안국약품(주),1540,2017,제조업
10215,안국약품(주),1540,2018,제조업
10216,안국약품(주),1540,2019,제조업
10217,안국약품(주),1540,2020,제조업
10218,안국약품(주),1540,2021,제조업
10219,알리코제약(주),260660,2018,제조업
10220,알리코제약(주),260660,2019,제조업
10221,알리코제약(주),260660,2020,제조업
10222,알리코제약(주),260660,2021,제조업
10223,알서포트(주),131370,2012,정보통신업
10224,알서포트(주),131370,2013,정보통신업
10225,알서포트(주),131370,2014,정보통신업
10226,알서포트(주),131370,2015,정보통신업
10227,알서포트(주),131370,2016,정보통신업
10228,알서포트(주),131370,2017,정보통신업
10229,알서포트(주),131370,2018,정보통신업
10230,알서포트(주),131370,2019,정보통신업
10231,알서포트(주),131370,2020,정보통신업
10232,알서포트(주),131370,2021,정보통신업
10233,알에스오토메이션(주),140670,2018,제조업
10234,알에스오토메이션(주),140670,2019,제조업
10235,알에스오토메이션(주),140670,2020,제조업
10236,알에스오토메이션(주),140670,2021,제조업
10237,알에프머트리얼즈(주),327260,2020,제조업
10238,알에프머트리얼즈(주),327260,2021,제조업
10239,알에프에이치아이씨(주),218410,2016,제조업
10240,알에프에이치아이씨(주),218410,2017,제조업
10241,알에프에이치아이씨(주),218410,2018,제조업
10242,알에프에이치아이씨(주),218410,2019,제조업
10243,알에프에이치아이씨(주),218410,2020,제조업
10244,알에프에이치아이씨(주),218410,2021,제조업
10245,압타바이오(주),293780,2020,"전문, 과학 및 기술 서비스업"
10246,압타바이오(주),293780,2021,"전문, 과학 및 기술 서비스업"
10247,애니젠(주),196300,2018,제조업
10248,애니젠(주),196300,2019,제조업
10249,애니젠(주),196300,2020,제조업
10250,애니젠(주),196300,2021,제조업
10251,애머릿지코퍼레이션,900100,2011,도매 및 소매업
10252,애머릿지코퍼레이션,900100,2012,도매 및 소매업
10253,애머릿지코퍼레이션,900100,2013,도매 및 소매업
10254,애머릿지코퍼레이션,900100,2014,도매 및 소매업
10255,애머릿지코퍼레이션,900100,2015,도매 및 소매업
10256,애머릿지코퍼레이션,900100,2016,도매 및 소매업
10257,애머릿지코퍼레이션,900100,2017,도매 및 소매업
10258,애머릿지코퍼레이션,900100,2018,도매 및 소매업
10259,애머릿지코퍼레이션,900100,2019,도매 및 소매업
10260,애머릿지코퍼레이션,900100,2020,도매 및 소매업
10261,애머릿지코퍼레이션,900100,2021,도매 및 소매업
10262,앱클론(주),174900,2017,제조업
10263,앱클론(주),174900,2018,제조업
10264,앱클론(주),174900,2019,제조업
10265,앱클론(주),174900,2020,제조업
10266,앱클론(주),174900,2021,제조업
10267,어보브반도체(주),102120,2011,제조업
10268,어보브반도체(주),102120,2012,제조업
10269,어보브반도체(주),102120,2013,제조업
10270,어보브반도체(주),102120,2014,제조업
10271,어보브반도체(주),102120,2015,제조업
10272,어보브반도체(주),102120,2016,제조업
10273,어보브반도체(주),102120,2017,제조업
10274,어보브반도체(주),102120,2018,제조업
10275,어보브반도체(주),102120,2019,제조업
10276,어보브반도체(주),102120,2020,제조업
10277,어보브반도체(주),102120,2021,제조업
10278,어울림네트웍스(주),42820,2011,제조업
10279,어울림엘시스(주),33280,2011,정보통신업
10280,어울림정보기술(주),38320,2011,정보통신업
10281,에버테크노(주),70480,2011,제조업
10282,에버테크노(주),70480,2012,제조업
10283,에버테크노(주),70480,2013,제조업
10284,에스넷시스템(주),38680,2011,정보통신업
10285,에스넷시스템(주),38680,2012,정보통신업
10286,에스넷시스템(주),38680,2013,정보통신업
10287,에스넷시스템(주),38680,2014,정보통신업
10288,에스넷시스템(주),38680,2015,정보통신업
10289,에스넷시스템(주),38680,2016,정보통신업
10290,에스넷시스템(주),38680,2017,정보통신업
10291,에스넷시스템(주),38680,2018,정보통신업
10292,에스넷시스템(주),38680,2019,정보통신업
10293,에스넷시스템(주),38680,2020,정보통신업
10294,에스넷시스템(주),38680,2021,정보통신업
10295,에스디엔(주),99220,2011,도매 및 소매업
10296,에스디엔(주),99220,2012,도매 및 소매업
10297,에스디엔(주),99220,2013,도매 및 소매업
10298,에스디엔(주),99220,2014,도매 및 소매업
10299,에스디엔(주),99220,2015,도매 및 소매업
10300,에스디엔(주),99220,2016,도매 및 소매업
10301,에스디엔(주),99220,2017,도매 및 소매업
10302,에스디엔(주),99220,2018,도매 및 소매업
10303,에스디엔(주),99220,2019,도매 및 소매업
10304,에스디엔(주),99220,2020,도매 및 소매업
10305,에스디엔(주),99220,2021,도매 및 소매업
10306,에스맥(주),97780,2011,제조업
10307,에스맥(주),97780,2012,제조업
10308,에스맥(주),97780,2013,제조업
10309,에스맥(주),97780,2014,제조업
10310,에스맥(주),97780,2015,제조업
10311,에스맥(주),97780,2016,제조업
10312,에스맥(주),97780,2017,제조업
10313,에스맥(주),97780,2018,제조업
10314,에스맥(주),97780,2019,제조업
10315,에스맥(주),97780,2020,제조업
10316,에스맥(주),97780,2021,제조업
10317,에스비더블유생명과학(주),151910,2013,제조업
10318,에스비더블유생명과학(주),151910,2014,제조업
10319,에스비더블유생명과학(주),151910,2015,제조업
10320,에스비더블유생명과학(주),151910,2016,제조업
10321,에스비더블유생명과학(주),151910,2017,제조업
10322,에스비더블유생명과학(주),151910,2018,제조업
10323,에스비더블유생명과학(주),151910,2019,제조업
10324,에스비더블유생명과학(주),151910,2020,제조업
10325,에스비더블유생명과학(주),151910,2021,제조업
10326,에스비아이핀테크솔루션즈(주),950110,2015,정보통신업
10327,에스비아이핀테크솔루션즈(주),950110,2016,정보통신업
10328,에스비아이핀테크솔루션즈(주),950110,2017,정보통신업
10329,에스비아이핀테크솔루션즈(주),950110,2018,정보통신업
10330,에스비아이핀테크솔루션즈(주),950110,2019,정보통신업
10331,에스비아이핀테크솔루션즈(주),950110,2020,정보통신업
10332,에스비아이핀테크솔루션즈(주),950110,2021,정보통신업
10333,에스씨아이평가정보(주),36120,2011,정보통신업
10334,에스씨아이평가정보(주),36120,2012,정보통신업
10335,에스씨아이평가정보(주),36120,2013,정보통신업
10336,에스씨아이평가정보(주),36120,2014,정보통신업
10337,에스씨아이평가정보(주),36120,2015,정보통신업
10338,에스씨아이평가정보(주),36120,2016,정보통신업
10339,에스씨아이평가정보(주),36120,2017,정보통신업
10340,에스씨아이평가정보(주),36120,2018,정보통신업
10341,에스씨아이평가정보(주),36120,2019,정보통신업
10342,에스씨아이평가정보(주),36120,2020,정보통신업
10343,에스씨아이평가정보(주),36120,2021,정보통신업
10344,에스씨엠생명과학(주),298060,2020,제조업
10345,에스씨엠생명과학(주),298060,2021,제조업
10346,에스앤씨엔진그룹리미티드,900080,2011,"전문, 과학 및 기술 서비스업"
10347,에스앤씨엔진그룹리미티드,900080,2012,"전문, 과학 및 기술 서비스업"
10348,에스앤씨엔진그룹리미티드,900080,2013,"전문, 과학 및 기술 서비스업"
10349,에스앤씨엔진그룹리미티드,900080,2014,"전문, 과학 및 기술 서비스업"
10350,에스앤씨엔진그룹리미티드,900080,2015,"전문, 과학 및 기술 서비스업"
10351,에스앤씨엔진그룹리미티드,900080,2016,"전문, 과학 및 기술 서비스업"
10352,에스앤씨엔진그룹리미티드,900080,2017,"전문, 과학 및 기술 서비스업"
10353,에스앤씨엔진그룹리미티드,900080,2018,"전문, 과학 및 기술 서비스업"
10354,에스앤씨엔진그룹리미티드,900080,2019,도매 및 소매업
10355,에스앤씨엔진그룹리미티드,900080,2020,지주회사
10356,에스에스씨피(주),71660,2011,제조업
10357,에스에이치엔엘(주),50320,2011,제조업
10358,에스에이치엔엘(주),50320,2012,제조업
10359,에스에이치엔엘(주),50320,2013,제조업
10360,에스에이치엔엘(주),50320,2014,제조업
10361,에스에이치엔엘(주),50320,2015,제조업
10362,에스에이치엔엘(주),50320,2016,제조업
10363,에스에이치엔엘(주),50320,2017,제조업
10364,에스에이치엔엘(주),50320,2018,제조업
10365,에스에이치엔엘(주),50320,2019,제조업
10366,에스에이치엔엘(주),50320,2020,제조업
10367,에스에이치엔엘(주),50320,2021,제조업
10368,에스엔유프리시젼(주),80000,2011,제조업
10369,에스엔유프리시젼(주),80000,2012,제조업
10370,에스엔유프리시젼(주),80000,2013,제조업
10371,에스엔유프리시젼(주),80000,2014,제조업
10372,에스엔유프리시젼(주),80000,2015,제조업
10373,에스엔유프리시젼(주),80000,2016,제조업
10374,에스엔유프리시젼(주),80000,2017,제조업
10375,에스엔유프리시젼(주),80000,2018,제조업
10376,에스엔유프리시젼(주),80000,2019,제조업
10377,에스엔유프리시젼(주),80000,2020,제조업
10378,에스엔유프리시젼(주),80000,2021,제조업
10379,에스엔케이폴리텍(주),91340,2011,제조업
10380,에스엔케이폴리텍(주),91340,2012,제조업
10381,에스엔케이폴리텍(주),91340,2013,제조업
10382,에스엔케이폴리텍(주),91340,2014,제조업
10383,에스엔케이폴리텍(주),91340,2015,제조업
10384,에스엔케이폴리텍(주),91340,2016,제조업
10385,에스엔케이폴리텍(주),91340,2017,제조업
10386,에스엔케이폴리텍(주),91340,2018,제조업
10387,에스엔케이폴리텍(주),91340,2019,제조업
10388,에스엔케이폴리텍(주),91340,2020,제조업
10389,에스엔케이폴리텍(주),91340,2021,제조업
10390,에스와이(주),109610,2016,제조업
10391,에스와이(주),109610,2017,제조업
10392,에스와이(주),109610,2018,제조업
10393,에스와이(주),109610,2019,제조업
10394,에스와이(주),109610,2020,제조업
10395,에스와이(주),109610,2021,제조업
10396,에스지씨이테크건설(주),16250,2011,건설업
10397,에스지씨이테크건설(주),16250,2012,건설업
10398,에스지씨이테크건설(주),16250,2013,건설업
10399,에스지씨이테크건설(주),16250,2014,건설업
10400,에스지씨이테크건설(주),16250,2015,건설업
10401,에스지씨이테크건설(주),16250,2016,건설업
10402,에스지씨이테크건설(주),16250,2017,건설업
10403,에스지씨이테크건설(주),16250,2018,건설업
10404,에스지씨이테크건설(주),16250,2019,건설업
10405,에스지씨이테크건설(주),16250,2020,건설업
10406,에스지씨이테크건설(주),16250,2021,건설업
10407,에스지에이(주),49470,2011,정보통신업
10408,에스지에이(주),49470,2012,정보통신업
10409,에스지에이(주),49470,2013,정보통신업
10410,에스지에이(주),49470,2014,정보통신업
10411,에스지에이(주),49470,2015,정보통신업
10412,에스지에이(주),49470,2016,정보통신업
10413,에스지에이(주),49470,2017,정보통신업
10414,에스지에이(주),49470,2018,정보통신업
10415,에스지에이(주),49470,2019,정보통신업
10416,에스지에이(주),49470,2020,정보통신업
10417,에스지에이(주),49470,2021,정보통신업
10418,에스지에이솔루션즈(주),184230,2015,정보통신업
10419,에스지에이솔루션즈(주),184230,2016,정보통신업
10420,에스지에이솔루션즈(주),184230,2017,정보통신업
10421,에스지에이솔루션즈(주),184230,2018,정보통신업
10422,에스지에이솔루션즈(주),184230,2019,정보통신업
10423,에스지에이솔루션즈(주),184230,2020,정보통신업
10424,에스지에이솔루션즈(주),184230,2021,정보통신업
10425,에스지이(주),255220,2018,제조업
10426,에스지이(주),255220,2019,제조업
10427,에스지이(주),255220,2020,제조업
10428,에스지이(주),255220,2021,제조업
10429,에스케이 머티리얼즈(주),36490,2011,제조업
10430,에스케이 머티리얼즈(주),36490,2012,제조업
10431,에스케이 머티리얼즈(주),36490,2013,제조업
10432,에스케이 머티리얼즈(주),36490,2014,제조업
10433,에스케이 머티리얼즈(주),36490,2015,제조업
10434,에스케이 머티리얼즈(주),36490,2016,제조업
10435,에스케이 머티리얼즈(주),36490,2017,제조업
10436,에스케이 머티리얼즈(주),36490,2018,제조업
10437,에스케이 머티리얼즈(주),36490,2019,제조업
10438,에스케이 머티리얼즈(주),36490,2020,제조업
10439,에스케이 머티리얼즈(주),36490,2021,제조업
10440,에스케이브로드밴드(주),33630,2011,정보통신업
10441,에스케이브로드밴드(주),33630,2012,정보통신업
10442,에스케이브로드밴드(주),33630,2013,정보통신업
10443,에스케이브로드밴드(주),33630,2014,정보통신업
10444,에스케이씨솔믹스(주),57500,2011,제조업
10445,에스케이씨솔믹스(주),57500,2012,제조업
10446,에스케이씨솔믹스(주),57500,2013,제조업
10447,에스케이씨솔믹스(주),57500,2014,제조업
10448,에스케이씨솔믹스(주),57500,2015,제조업
10449,에스케이씨솔믹스(주),57500,2016,제조업
10450,에스케이씨솔믹스(주),57500,2017,제조업
10451,에스케이씨솔믹스(주),57500,2018,제조업
10452,에스케이씨솔믹스(주),57500,2019,제조업
10453,에스케이씨솔믹스(주),57500,2020,제조업
10454,에스케이커뮤니케이션즈(주),66270,2011,정보통신업
10455,에스케이커뮤니케이션즈(주),66270,2012,정보통신업
10456,에스케이커뮤니케이션즈(주),66270,2013,정보통신업
10457,에스케이커뮤니케이션즈(주),66270,2014,정보통신업
10458,에스케이커뮤니케이션즈(주),66270,2015,정보통신업
10459,에스케이커뮤니케이션즈(주),66270,2016,정보통신업
10460,에스텍(주),69510,2011,제조업
10461,에스텍(주),69510,2012,제조업
10462,에스텍(주),69510,2013,제조업
10463,에스텍(주),69510,2014,제조업
10464,에스텍(주),69510,2015,제조업
10465,에스텍(주),69510,2016,제조업
10466,에스텍(주),69510,2017,제조업
10467,에스텍(주),69510,2018,제조업
10468,에스텍(주),69510,2019,제조업
10469,에스텍(주),69510,2020,제조업
10470,에스텍(주),69510,2021,제조업
10471,에스트래픽(주),234300,2019,정보통신업
10472,에스트래픽(주),234300,2020,정보통신업
10473,에스트래픽(주),234300,2021,정보통신업
10474,에스티팜(주),237690,2017,제조업
10475,에스티팜(주),237690,2018,제조업
10476,에스티팜(주),237690,2019,제조업
10477,에스티팜(주),237690,2020,제조업
10478,에스티팜(주),237690,2021,제조업
10479,에스퓨얼셀(주),288620,2020,제조업
10480,에스퓨얼셀(주),288620,2021,제조업
10481,에이비엘바이오(주),298380,2019,제조업
10482,에이비엘바이오(주),298380,2020,제조업
10483,에이비엘바이오(주),298380,2021,제조업
10484,에이스하이텍(주),71930,2011,제조업
10485,에이스하이텍(주),71930,2012,제조업
10486,에이스하이텍(주),71930,2013,제조업
10487,에이스하이텍(주),71930,2014,제조업
10488,에이아이비트(주),39230,2011,제조업
10489,에이아이비트(주),39230,2012,제조업
10490,에이아이비트(주),39230,2013,제조업
10491,에이아이비트(주),39230,2014,제조업
10492,에이아이비트(주),39230,2015,제조업
10493,에이아이비트(주),39230,2016,제조업
10494,에이아이비트(주),39230,2017,제조업
10495,에이아이비트(주),39230,2018,제조업
10496,에이아이비트(주),39230,2019,제조업
10497,에이아이비트(주),39230,2020,제조업
10498,에이에프더블류(주),312610,2020,제조업
10499,에이에프더블류(주),312610,2021,제조업
10500,에이치비솔루션(주),297890,2021,제조업
10501,에이치엘비(주),28300,2011,제조업
10502,에이치엘비(주),28300,2012,제조업
10503,에이치엘비(주),28300,2013,제조업
10504,에이치엘비(주),28300,2014,제조업
10505,에이치엘비(주),28300,2015,제조업
10506,에이치엘비(주),28300,2016,제조업
10507,에이치엘비(주),28300,2017,제조업
10508,에이치엘비(주),28300,2018,제조업
10509,에이치엘비(주),28300,2019,제조업
10510,에이치엘비(주),28300,2020,제조업
10511,에이치엘비(주),28300,2021,제조업
10512,에이치엘비생명과학(주),67630,2011,"전문, 과학 및 기술 서비스업"
10513,에이치엘비생명과학(주),67630,2012,"전문, 과학 및 기술 서비스업"
10514,에이치엘비생명과학(주),67630,2013,"전문, 과학 및 기술 서비스업"
10515,에이치엘비생명과학(주),67630,2014,"전문, 과학 및 기술 서비스업"
10516,에이치엘비생명과학(주),67630,2015,"전문, 과학 및 기술 서비스업"
10517,에이치엘비생명과학(주),67630,2016,"전문, 과학 및 기술 서비스업"
10518,에이치엘비생명과학(주),67630,2017,"전문, 과학 및 기술 서비스업"
10519,에이치엘비생명과학(주),67630,2018,"전문, 과학 및 기술 서비스업"
10520,에이치엘비생명과학(주),67630,2019,"전문, 과학 및 기술 서비스업"
10521,에이치엘비생명과학(주),67630,2020,"전문, 과학 및 기술 서비스업"
10522,에이치엘비생명과학(주),67630,2021,"전문, 과학 및 기술 서비스업"
10523,에이치엘비제약(주),47920,2015,"전문, 과학 및 기술 서비스업"
10524,에이치엘비제약(주),47920,2016,"전문, 과학 및 기술 서비스업"
10525,에이치엘비제약(주),47920,2017,"전문, 과학 및 기술 서비스업"
10526,에이치엘비제약(주),47920,2018,"전문, 과학 및 기술 서비스업"
10527,에이치엘비제약(주),47920,2019,"전문, 과학 및 기술 서비스업"
10528,에이치엘비제약(주),47920,2020,"전문, 과학 및 기술 서비스업"
10529,에이치엘비제약(주),47920,2021,"전문, 과학 및 기술 서비스업"
10530,에이치엘비테라퓨틱스(주),115450,2011,도매 및 소매업
10531,에이치엘비테라퓨틱스(주),115450,2012,도매 및 소매업
10532,에이치엘비테라퓨틱스(주),115450,2013,도매 및 소매업
10533,에이치엘비테라퓨틱스(주),115450,2014,도매 및 소매업
10534,에이치엘비테라퓨틱스(주),115450,2015,도매 및 소매업
10535,에이치엘비테라퓨틱스(주),115450,2016,도매 및 소매업
10536,에이치엘비테라퓨틱스(주),115450,2017,도매 및 소매업
10537,에이치엘비테라퓨틱스(주),115450,2018,도매 및 소매업
10538,에이치엘비테라퓨틱스(주),115450,2019,도매 및 소매업
10539,에이치엘비테라퓨틱스(주),115450,2020,도매 및 소매업
10540,에이치엘비테라퓨틱스(주),115450,2021,도매 및 소매업
10541,에이치케이이노엔(주),195940,2020,제조업
10542,에이치케이이노엔(주),195940,2021,제조업
10543,에이테크솔루션(주),71670,2011,제조업
10544,에이테크솔루션(주),71670,2012,제조업
10545,에이테크솔루션(주),71670,2013,제조업
10546,에이테크솔루션(주),71670,2014,제조업
10547,에이테크솔루션(주),71670,2015,제조업
10548,에이테크솔루션(주),71670,2016,제조업
10549,에이테크솔루션(주),71670,2017,제조업
10550,에이테크솔루션(주),71670,2018,제조업
10551,에이테크솔루션(주),71670,2019,제조업
10552,에이테크솔루션(주),71670,2020,제조업
10553,에이테크솔루션(주),71670,2021,제조업
10554,에이피시스템(주),265520,2018,제조업
10555,에이피시스템(주),265520,2019,제조업
10556,에이피시스템(주),265520,2020,제조업
10557,에이피시스템(주),265520,2021,제조업
10558,에이피에스홀딩스(주),54620,2011,"전문, 과학 및 기술 서비스업"
10559,에이피에스홀딩스(주),54620,2012,"전문, 과학 및 기술 서비스업"
10560,에이피에스홀딩스(주),54620,2013,"전문, 과학 및 기술 서비스업"
10561,에이피에스홀딩스(주),54620,2014,"전문, 과학 및 기술 서비스업"
10562,에이피에스홀딩스(주),54620,2015,"전문, 과학 및 기술 서비스업"
10563,에이피에스홀딩스(주),54620,2016,"전문, 과학 및 기술 서비스업"
10564,에이피에스홀딩스(주),54620,2017,"전문, 과학 및 기술 서비스업"
10565,에이피에스홀딩스(주),54620,2018,"전문, 과학 및 기술 서비스업"
10566,에이피에스홀딩스(주),54620,2019,"전문, 과학 및 기술 서비스업"
10567,에이피에스홀딩스(주),54620,2020,"전문, 과학 및 기술 서비스업"
10568,에이피에스홀딩스(주),54620,2021,"전문, 과학 및 기술 서비스업"
10569,에이피위성(주),211270,2016,제조업
10570,에이피위성(주),211270,2017,제조업
10571,에이피위성(주),211270,2018,제조업
10572,에이피위성(주),211270,2019,제조업
10573,에이피위성(주),211270,2020,제조업
10574,에이피위성(주),211270,2021,제조업
10575,에이피티씨(주),89970,2019,제조업
10576,에이피티씨(주),89970,2020,제조업
10577,에이피티씨(주),89970,2021,제조업
10578,에코바이오홀딩스(주),38870,2011,"사업시설 관리, 사업 지원 및 임대 서비스업"
10579,에코바이오홀딩스(주),38870,2012,"사업시설 관리, 사업 지원 및 임대 서비스업"
10580,에코바이오홀딩스(주),38870,2013,"사업시설 관리, 사업 지원 및 임대 서비스업"
10581,에코바이오홀딩스(주),38870,2014,"사업시설 관리, 사업 지원 및 임대 서비스업"
10582,에코바이오홀딩스(주),38870,2015,"사업시설 관리, 사업 지원 및 임대 서비스업"
10583,에코바이오홀딩스(주),38870,2016,"사업시설 관리, 사업 지원 및 임대 서비스업"
10584,에코바이오홀딩스(주),38870,2017,"사업시설 관리, 사업 지원 및 임대 서비스업"
10585,에코바이오홀딩스(주),38870,2018,"사업시설 관리, 사업 지원 및 임대 서비스업"
10586,에코바이오홀딩스(주),38870,2019,"사업시설 관리, 사업 지원 및 임대 서비스업"
10587,에코바이오홀딩스(주),38870,2020,"사업시설 관리, 사업 지원 및 임대 서비스업"
10588,에코바이오홀딩스(주),38870,2021,"사업시설 관리, 사업 지원 및 임대 서비스업"
10589,에코캡(주),128540,2020,제조업
10590,에코캡(주),128540,2021,제조업
10591,에코플라스틱(주),38110,2011,제조업
10592,에코플라스틱(주),38110,2012,제조업
10593,에코플라스틱(주),38110,2013,제조업
10594,에코플라스틱(주),38110,2014,제조업
10595,에코플라스틱(주),38110,2015,제조업
10596,에코플라스틱(주),38110,2016,제조업
10597,에코플라스틱(주),38110,2017,제조업
10598,에코플라스틱(주),38110,2018,제조업
10599,에코플라스틱(주),38110,2019,제조업
10600,에코플라스틱(주),38110,2020,제조업
10601,에코플라스틱(주),38110,2021,제조업
10602,에프엔에스테크(주),83500,2014,제조업
10603,에프엔에스테크(주),83500,2015,제조업
10604,에프엔에스테크(주),83500,2017,제조업
10605,에프엔에스테크(주),83500,2018,제조업
10606,에프엔에스테크(주),83500,2019,제조업
10607,에프엔에스테크(주),83500,2020,제조업
10608,에프엔에스테크(주),83500,2021,제조업
10609,엑스큐어(주),70300,2011,정보통신업
10610,엑스큐어(주),70300,2012,정보통신업
10611,엑스큐어(주),70300,2013,정보통신업
10612,엑스큐어(주),70300,2014,정보통신업
10613,엑스큐어(주),70300,2015,정보통신업
10614,엑스큐어(주),70300,2016,정보통신업
10615,엑스큐어(주),70300,2017,정보통신업
10616,엑스큐어(주),70300,2018,정보통신업
10617,엑스큐어(주),70300,2019,정보통신업
10618,엑스큐어(주),70300,2020,정보통신업
10619,엑스큐어(주),70300,2021,정보통신업
10620,엔브이에이치코리아(주),67570,2015,제조업
10621,엔브이에이치코리아(주),67570,2016,제조업
10622,엔브이에이치코리아(주),67570,2017,제조업
10623,엔브이에이치코리아(주),67570,2018,제조업
10624,엔브이에이치코리아(주),67570,2019,제조업
10625,엔브이에이치코리아(주),67570,2020,제조업
10626,엔브이에이치코리아(주),67570,2021,제조업
10627,엔시트론(주),101400,2011,제조업
10628,엔시트론(주),101400,2012,제조업
10629,엔시트론(주),101400,2013,제조업
10630,엔시트론(주),101400,2014,제조업
10631,엔시트론(주),101400,2015,제조업
10632,엔시트론(주),101400,2016,제조업
10633,엔시트론(주),101400,2017,제조업
10634,엔시트론(주),101400,2018,제조업
10635,엔시트론(주),101400,2019,제조업
10636,엔시트론(주),101400,2020,제조업
10637,엔시트론(주),101400,2021,제조업
10638,엔에이치엔한국사이버결제(주),60250,2011,정보통신업
10639,엔에이치엔한국사이버결제(주),60250,2012,정보통신업
10640,엔에이치엔한국사이버결제(주),60250,2013,정보통신업
10641,엔에이치엔한국사이버결제(주),60250,2014,정보통신업
10642,엔에이치엔한국사이버결제(주),60250,2015,정보통신업
10643,엔에이치엔한국사이버결제(주),60250,2016,정보통신업
10644,엔에이치엔한국사이버결제(주),60250,2017,정보통신업
10645,엔에이치엔한국사이버결제(주),60250,2018,정보통신업
10646,엔에이치엔한국사이버결제(주),60250,2019,정보통신업
10647,엔에이치엔한국사이버결제(주),60250,2020,정보통신업
10648,엔에이치엔한국사이버결제(주),60250,2021,정보통신업
10649,엔하이테크(주),46720,2011,제조업
10650,엘비세미콘(주),61970,2012,제조업
10651,엘비세미콘(주),61970,2013,제조업
10652,엘비세미콘(주),61970,2014,제조업
10653,엘비세미콘(주),61970,2015,제조업
10654,엘비세미콘(주),61970,2016,제조업
10655,엘비세미콘(주),61970,2017,제조업
10656,엘비세미콘(주),61970,2018,제조업
10657,엘비세미콘(주),61970,2019,제조업
10658,엘비세미콘(주),61970,2020,제조업
10659,엘비세미콘(주),61970,2021,제조업
10660,엘컴텍(주),37950,2011,제조업
10661,엘컴텍(주),37950,2012,제조업
10662,엘컴텍(주),37950,2013,제조업
10663,엘컴텍(주),37950,2014,제조업
10664,엘컴텍(주),37950,2015,제조업
10665,엘컴텍(주),37950,2016,제조업
10666,엘컴텍(주),37950,2017,제조업
10667,엘컴텍(주),37950,2018,제조업
10668,엘컴텍(주),37950,2019,제조업
10669,엘컴텍(주),37950,2020,제조업
10670,엘컴텍(주),37950,2021,제조업
10671,엘티씨(주),170920,2015,제조업
10672,엘티씨(주),170920,2016,제조업
10673,엘티씨(주),170920,2017,제조업
10674,엘티씨(주),170920,2018,제조업
10675,엘티씨(주),170920,2019,제조업
10676,엘티씨(주),170920,2020,제조업
10677,엘티씨(주),170920,2021,제조업
10678,엠에프엠코리아(주),323230,2020,제조업
10679,엠에프엠코리아(주),323230,2021,제조업
10680,엠케이전자(주),33160,2011,제조업
10681,엠케이전자(주),33160,2012,제조업
10682,엠케이전자(주),33160,2013,제조업
10683,엠케이전자(주),33160,2014,제조업
10684,엠케이전자(주),33160,2015,제조업
10685,엠케이전자(주),33160,2016,제조업
10686,엠케이전자(주),33160,2017,제조업
