,회사명,거래소코드,회계년도,PER,PBR,PSR,PCR,EV/EBITDA,F_ROA,F_CFO,F_ROA변화율,F_ACCURUAL,F_MARGIN변화율,F_LEVER변화율,F_LIQUID변화율,F_EQ_OFFER,F_TURN변화율,시가총액
10147,에프엔에스테크(주),083500,2018,16.246322159585795,0.6855640316227392,1.001205643922214,,27.475476744263137,True,False,True,False,True,False,True,True,False,29009030475.0
10148,에프엔에스테크(주),083500,2019,,1.4369621788270774,2.9489591044168537,,,False,False,False,False,True,True,False,True,False,63038776380.0
10149,에프엔에스테크(주),083500,2020,11.14870331847083,1.7402590600219037,1.8409382052764685,12.571506571620445,11.653228514765946,True,True,True,False,True,False,False,True,True,102305808400.0
10150,에프엔에스테크(주),083500,2021,,1.842587911818281,2.2549699183960303,,,False,False,False,False,False,True,False,False,True,108175813800.0
10151,엑스큐어(주),070300,2011,9.130745304492548,1.839575047930889,1.715250414193373,8.254655271698738,8.842102966961845,True,True,True,True,True,True,True,True,False,37859694360.0
10152,엑스큐어(주),070300,2012,,1.0346539710203013,2.2780392765862305,,,False,False,False,False,False,True,True,False,False,21519598260.0
10153,엑스큐어(주),070300,2013,15.616045226695439,1.3276856857606771,2.117340247188777,9.89816407423719,13.58301126836454,True,True,True,True,True,True,False,False,True,31261995180.0
10154,엑스큐어(주),070300,2014,,0.8954842576308902,2.373573856905976,36.289093932548376,,False,True,False,True,False,False,False,False,False,19083999030.0
10155,엑스큐어(주),070300,2015,18.678267153742684,1.8571181040300333,3.3215784817981406,223.4518501261891,14.673694231144516,True,True,True,False,True,False,False,False,True,41436017280.0
10156,엑스큐어(주),070300,2016,66.89416846181398,1.7109802462694146,3.033116831215243,,54.69573220616655,True,False,False,False,False,False,False,False,False,38661283980.0
10157,엑스큐어(주),070300,2017,6.511270334142734,1.5573699513260932,3.7701111129579776,79.42633853426767,6.727429076849333,True,True,True,False,False,True,True,True,False,43459836600.0
10158,엑스큐어(주),070300,2018,,1.2702670117729955,3.263529269882735,,,False,False,False,False,True,True,True,False,True,33920770770.0
10159,엑스큐어(주),070300,2019,24.262724551623116,2.008495529407599,4.225317703497818,67.3260118330275,24.261547589791395,True,True,True,False,True,False,False,False,True,48100463220.0
