회사명,거래소코드,회계년도,자산,유동자산,재고자산,매출채권및기타유동채권,비유동자산,유형자산,부채,유동부채,장기차입금,단기차입금,장기사채,단기사채,유동성장기부채,자본,매출원가,매출액,당기순이익,판매비와관리비,(정상)영업손익,법인세비용차감전순이익,급여,세금과공과,이자비용,기말자본금,기초자본금,유무형자산등상각비,대손상각비,감가상각비,영업활동으로인한현금흐름
에스텍(주),69510,2012/09,132503092,106076977,20321718,48042938,26426115,22611007,48658589,41081762,0,14647236,0,0,0,83844504,137440925,162718006,7989889,17112873,9459128,9924348,5693047,196528,0,5455000,5455000,0,0,264449,9652865
에스텍(주),69510,2013/09,145242253,116828163,22313589,47097386,28414090,23675040,55927973,46871238,1774746,17740568,0,0,0,89314279,134812480,162329716,8017859,18252930,9264306,10816411,5918178,393188,0,5455000,5455000,0,0,267440,7114235
에스텍(주),69510,2014/09,171455140,139191064,30105175,57866395,32264076,26850887,72592680,65040137,1731945,27985556,0,0,0,98862459,169083736,207860483,11898807,22897558,15879189,15221486,5785356,461159,0,5455000,5455000,0,0,231636,5560604
에스텍(주),69510,2015/09,183295442,146950384,34554510,56952411,36345058,30676911,72651473,67645124,0,25596301,0,0,0,110643969,166091207,197355232,11337632,18494314,12769711,14249287,6144855,280092,0,5455000,5455000,0,0,230726,8369144
에스텍(주),69510,2016/09,173279888,135976354,27638870,50985211,37303534,31560403,57477753,53304180,0,16337023,0,0,0,115802135,180396188,212568441,10624295,19380810,12791443,13671546,6537043,621831,0,5455000,5455000,0,0,193473,17071587
에스텍(주),69510,2017/09,188505517,148211031,29786943,60839945,40294486,33720319,60004695,57719174,0,15213111,0,0,0,128500822,189047949,221784651,9693226,20002876,12733827,12621201,6638015,494801,0,5455000,5455000,0,0,226749,9559866
에스텍(주),69510,2018/09,191065563,152890079,38550533,56728769,38175484,32135713,55947256,52236549,0,14033987,0,0,0,135118306,187982171,220225601,15304665,19781865,12461565,16137112,6377596,377055,0,5455000,5455000,0,0,254048,10231987
에스텍(주),69510,2019/09,214975504,170330521,38869151,60927115,44644983,35131290,59413625,53730400,0,10394713,0,0,0,155561880,217875276,255328364,15657908,20271870,17181218,19892423,6700067,484248,0,5455000,5455000,0,0,371651,16410905
에스텍(주),69510,2020/09,221466801,177990576,38771014,65199970,43476225,34984978,62073809,56307439,0,0,0,0,0,159392992,199735769,228971363,9035096,20021332,9214262,11501923,6913090,480444,0,5455000,5455000,6659,0,418607,12100844
에스텍(주),69510,2021/09,223671417,178267754,68818435,46013855,45403663,36715580,63403229,59229376,0,20772171,0,0,0,160268189,215553411,239241506,-1180377,27295134,-3607038,416715,6257137,394823,0,5455000,5455000,7073,0,393351,-14245748
에스트래픽(주),234300,2018/09,103862421,46971303,2114356,5377512,56891118,3975920,63947535,36537431,2000000,17500000,26000000,0,7000000,39914886,19800256,21061322,-8526999,9708027,-8446960,-10794557,3341940,46677,670625,5960590,5942943,3818,-44718,109131,-7326541
에스트래픽(주),234300,2019/09,108070577,44333140,3627475,18374500,63737437,11022170,77485388,55723235,0,19500000,23500000,0,2500000,30585189,25803694,25356432,-10284191,10927047,-11374309,-13016680,3313988,63247,1743372,5960590,5960590,5121,189838,868811,-1177264
에스트래픽(주),234300,2020/09,99867167,42332823,5326024,18831943,57534344,12898672,81886506,66446139,3028099,11590000,1750000,23500000,0,17980661,37331202,38463999,-11450659,11988805,-10856008,-12792914,3907589,136103,1788983,5960590,5960590,6130,-114410,1000859,1239241
에스트래픽(주),234300,2021/09,119447862,77177546,13937748,26066835,42270316,13406714,88581310,58995604,3900000,11590000,12263192,792156,0,30866552,69691609,81371119,-1195888,12471743,-792233,-284339,4390888,100611,1160761,10413080,10413080,5016,-322961,999050,-2436775
에스티팜(주),237690,2016/09,344865456,201390825,71631935,15787469,143474631,139295088,42918885,37801374,136500,0,0,0,19500,301946571,82614834,154639229,49685555,11272984,60751411,64400780,1999125,76328,1208878,9242200,5890600,7845,0,12807,46519780
에스티팜(주),237690,2017/09,378934826,229408680,74504933,13102000,149526145,144653059,36728514,31608131,0,0,0,0,0,342206311,88062836,147916872,37249372,12508848,47345187,48003590,2299137,79679,0,9328000,9242200,9202,127467,12446,51286417
에스티팜(주),237690,2018/09,353612831,178890760,47188791,13084134,174722071,169063403,12736285,9816068,0,0,0,0,0,340876546,68805316,77515020,-924574,12878388,-4168684,-1522343,2789533,113012,0,9328000,9328000,6708,10418,12321,18781664
에스티팜(주),237690,2019/09,330548517,149330457,55391303,17972270,181218060,166210688,16938566,10945409,78000,0,0,0,19500,313609951,55887663,53860823,-8884899,14006324,-16033164,-12303683,3291038,170397,0,9328000,9328000,8416,0,245617,-17507306
에스티팜(주),237690,2020/09,338649909,128507343,60702507,20022453,210142566,170186389,43256216,20205587,15000000,311391,0,0,0,295393693,70060523,76328347,-9233134,28182438,-21914614,-12589877,10730674,406660,0,9328000,9328000,10001,0,1643404,-15113721
에스티팜(주),237690,2021/09,487306305,246369188,80531223,45291194,240937117,201290434,179477308,45899462,23500000,0,110000000,0,0,307828996,70834484,113909110,8340571,36932698,6141929,7965308,13744475,444991,0,9328000,9328000,10725,30195,1932182,6309657
에스퓨얼셀(주),288620,2019/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에스퓨얼셀(주),288620,2020/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에스퓨얼셀(주),288620,2021/09,119391337,99613190,30612605,19828485,19778146,16367976,53254481,44776351,6886875,22365909,0,0,1200000,66136855,20208510,29077033,705413,7647156,1221368,725407,1826356,146237,676864,3437158,3272158,855,79297,604386,-10980406
에이디엠코리아(주),187660,2021/09,38072164,35427339,177922,669122,2644825,993542,5360506,4590630,0,0,0,0,0,32711658,4721277,9971694,1215494,3901470,1348947,1415413,1863654,78166,39414,2183625,1720125,475,-11173,209847,-966276
에이비엘바이오(주),298380,2018/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이비엘바이오(주),298380,2019/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이비엘바이오(주),298380,2020/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이비엘바이오(주),298380,2021/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이비온(주),203400,2021/09,47575272,42370746,0,300935,5204527,4859275,28917814,27624176,0,3532000,0,0,5831345,18657458,1044131,1122057,-55860399,8166348,-8088421,-55860399,800183,184212,1537840,8893536,6268030,0,0,300968,-6543854
에이스하이텍(주),71930,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이스하이텍(주),71930,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이스하이텍(주),71930,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이스하이텍(주),71930,2013/09,36798061,26064393,226197,7376070,10733668,9185187,20593520,19430162,1000000,1073600,0,15664079,0,16204541,11518589,13427367,-624075,1323436,585342,-566024,402801,17096,322342,12187101,11769101,774,0,20352,-515533
에이스하이텍(주),71930,2014/09,36498607,10004038,9605,3390479,26494569,5574955,8474991,8075470,189941,1260147,0,4137022,0,28023616,5116078,4438675,-5110184,2042802,-2720205,-5109652,464522,14180,902622,18706715,12187101,688,0,15215,-2912537
에이아이비트(주),39230,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이아이비트(주),39230,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이아이비트(주),39230,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이아이비트(주),39230,2013/09,88331363,19619971,808624,16970643,68711392,46165979,53786326,49051198,0,33295000,0,0,2363800,34545037,31006831,38475651,-488822,7209522,259298,-439322,2372472,336684,1407558,18213722,18213722,906,0,104174,992839
에이아이비트(주),39230,2014/09,93311677,26074955,4193025,18131156,67236722,46209120,57656423,52513508,0,34880000,0,0,0,35655254,44686060,55686659,409693,9179814,1820785,464253,2870509,323954,1121566,18213722,18213722,899,0,116872,4035138
에이아이비트(주),39230,2015/09,101618375,34336356,9228528,19139763,67282019,46684530,64681419,59439282,0,37880000,0,0,0,36936956,37969435,45844944,198674,8495064,-619554,88742,3028897,325007,1016036,18213722,18213722,1025,0,168006,1993968
에이아이비트(주),39230,2016/09,92675326,20711514,1420257,14903982,71963812,52357486,60174498,54539865,0,39780000,0,0,3923339,32500827,30082672,32016396,-4996090,6923854,-4990130,-4794109,1975083,169884,1117683,18213722,18213722,618,0,136859,-5267297
에이아이비트(주),39230,2017/09,49858660,45075103,2397893,26136168,4783558,812476,24681524,24541171,0,1030000,0,11700000,0,25177136,36920097,46251322,2084343,6006604,3324621,2291880,2568050,52232,575979,20876916,18213722,245,123000,27072,-17252113
에이아이비트(주),39230,2018/09,94815058,51040266,3374672,13566824,43774793,23230622,62134370,62071809,0,93722,0,49600000,0,32680688,16300177,26475921,-7074504,9520685,655059,-7074504,3104737,157878,4431959,26336936,20876917,360,0,109588,-116507
에이아이비트(주),39230,2019/09,75756128,57761357,4298977,28276108,17994770,9179384,21558910,21209907,0,0,0,9900000,0,54197218,16376462,28391986,-3505908,10474026,1541498,-2899851,2508234,33296,2481558,47601288,28567152,773,2065345,339565,-9300068
에이아이비트(주),39230,2020/09,65270151,42792096,1933089,18022798,22478055,9064680,12817174,11836487,0,425666,0,3600000,0,52452977,14546196,23548519,-993447,9889991,-887668,-611989,2657828,82944,779312,55181287,52181287,700,1194053,364210,2960900
에이에프더블류(주),312610,2019/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이에프더블류(주),312610,2020/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이에프더블류(주),312610,2021/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치비솔루션(주),297890,2020/09,66202076,51792257,2918300,5031641,14409819,10399442,20701000,4010468,0,0,0,0,0,45501076,11956258,13307948,-2041544,3518185,-2166494,-2347724,0,0,0,3554725,2423270,434,0,0,-1212518
에이치비솔루션(주),297890,2021/09,116977690,56193915,5356883,12080338,60783775,22492537,22654061,16749385,0,5020000,0,0,1800000,94323630,24710378,28949565,1459681,5000364,-761178,1495886,1849797,0,67617,8322645,3554725,708,0,260184,-14588875
에이치엘비(주),28300,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비(주),28300,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비(주),28300,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비(주),28300,2013/09,41959013,22626388,3989227,6939251,19332625,13747934,21062685,18457306,1066524,7698089,1000000,3500000,433476,20896328,22952785,25847196,-5301759,6862053,-3967641,-4366171,2195650,98811,789389,12381794,11247922,1784,523843,247324,-3357332
에이치엘비(주),28300,2014/09,44024769,24721848,8231312,7091645,19302922,13467280,26572543,19148688,266640,8371020,7000000,0,2758434,17452227,23744591,28804234,-1778274,5250865,-191222,-1778274,2110023,105479,1320711,13123886,12381793,1360,0,214261,-1593483
에이치엘비(주),28300,2015/09,92739602,33075939,6958647,4704762,59663663,11384966,22686147,22050271,0,7126830,0,0,9746434,70053455,22812874,27357099,-5981030,8683588,-4139364,-5855513,2752479,116270,2173563,17075843,14030900,1233,98946,97305,-604093
에이치엘비(주),28300,2016/09,194052092,36429241,4715227,4152058,157622851,10794050,60668643,13606115,5924977,6267000,0,0,1061208,133383449,19810233,23911625,-8868438,14568410,-10467018,-8868438,3183648,97833,761243,17879571,17177843,1206,0,55951,-6513090
에이치엘비(주),28300,2017/09,201410533,42866560,5271920,4375336,158543974,11147134,85453688,32495545,5103196,2070000,6336776,23094942,0,115956845,15017374,17982497,-16142527,16917727,-13952605,-16142527,3989359,141112,1983116,17973571,17943571,1238,0,102519,-13903946
에이치엘비(주),28300,2018/09,267424014,94637438,6972181,6891818,172786576,13005124,79826244,17662710,9579412,1373820,23812553,6550312,0,187597770,19944245,24704465,3718414,20622330,-15862109,3722928,3407679,198134,8803461,19528557,18195206,963,2541,56402,-20672431
에이치엘비(주),28300,2019/09,330152990,80681591,6834222,7445158,249471399,14334618,144979917,61624794,1810982,9702320,34257584,38684661,0,185173073,21389807,25819481,-72700268,39098672,-34668999,-72731916,5604156,160945,14864895,19620764,19587413,1515,3250,556612,-28937835
에이치엘비(주),28300,2020/09,657397453,318001164,14881171,17211460,339396288,12431272,143400366,108775140,1396431,6216710,0,41000000,0,513997087,27191645,33401244,-76911752,41903493,-35693894,-79917674,10162252,229156,4070783,26329199,21371126,1962,4577,1084769,-38735571
에이치엘비(주),28300,2021/09,694879684,210859001,8566070,19411505,484020683,20288238,134779747,78879955,1538965,3574000,0,11305000,48999,560099936,23912854,26095179,-50111053,67122812,-64940487,-50111053,17597907,1099880,2253106,53308626,26491547,8586,705714,1895926,-44751902
에이치엘비생명과학(주),67630,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비생명과학(주),67630,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비생명과학(주),67630,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비생명과학(주),67630,2013/09,47112052,24533512,1286179,8630109,22578540,11049116,35248069,24047920,10360372,5865000,0,0,7937226,11863982,15707820,17273892,-2486117,2958014,-1391941,-1653492,1089816,24850,1015739,6742963,3242963,564,187749,416670,4191310
에이치엘비생명과학(주),67630,2014/09,38626453,21814298,4260629,8401945,16812155,3646138,26135743,19398303,5876939,1681510,0,5100000,2239597,12490710,21401997,24239166,435876,2558737,278431,364243,1106508,29220,732080,7152713,6742963,0,0,103125,9935878
에이치엘비생명과학(주),67630,2015/09,28830841,15186795,5979311,7560459,13644047,3436004,24717896,19394821,4954223,6523955,0,0,2931706,4112945,21498436,16712634,-11460320,2991930,-7777731,-11263606,1112530,273324,519314,7847676,7152713,0,0,109491,-8204598
에이치엘비생명과학(주),67630,2016/09,79721720,52407672,8975233,30677279,27314048,3619540,54885973,34987925,1575000,5463812,20800000,0,133333,24835747,14914468,14142799,-4046710,3033604,-3805273,-4046710,1007228,36758,469419,12310488,12310488,0,0,87349,-7564282
에이치엘비생명과학(주),67630,2017/09,85404841,59408794,4435918,32291924,25996047,3289271,58798161,41061058,1600000,2680000,17700000,0,0,26606680,72909064,76315628,-1231426,3654185,-247622,-565256,1543979,232272,984605,12310488,12310488,0,0,122697,2272162
에이치엘비생명과학(주),67630,2018/09,228327950,89260468,5895370,34953633,139067482,3522833,143990061,36793749,0,1620000,104987560,0,0,84337889,71500198,74910261,1530289,8341504,-4931441,1599022,2905825,87187,0,14107881,13812023,0,0,171425,-7407201
에이치엘비생명과학(주),67630,2019/09,354609771,111958074,6989818,42024210,242651698,15856071,65747673,39064927,0,0,6272545,1157611,413381,288862098,83129556,84073222,-23750538,8877942,-7934276,-23333136,3825689,228445,0,23894710,18622881,0,0,956959,-21644817
에이치엘비생명과학(주),67630,2020/09,364979127,167480133,2170598,25432556,197498994,23274309,41656106,20276035,3500000,0,10000000,0,441958,323323021,71109739,72481286,-12156355,7538549,-6167002,-12130664,3024928,97900,0,24008795,24002295,0,0,637648,-7381029
에이치엘비생명과학(주),67630,2021/09,333100695,207300847,1536038,13083469,125799848,20810714,30170630,7287395,3500000,0,10000000,0,691797,302930064,37278017,37979991,15295729,9072656,-8370682,15163575,3299095,88282,1185137,47564021,24008795,0,0,553556,-9583518
에이치엘비제약(주),47920,2014/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비제약(주),47920,2015/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비제약(주),47920,2016/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비제약(주),47920,2017/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비제약(주),47920,2018/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비제약(주),47920,2019/09,36486474,18545597,7898532,6251321,17940878,13416760,18092990,12251801,1820000,1200000,0,0,1141820,18393484,13577305,26209188,1289999,11416080,1215803,1133576,1482406,154252,246265,6924187,6924187,1198,109718,219238,107698
에이치엘비제약(주),47920,2020/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비제약(주),47920,2021/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비테라퓨틱스(주),115450,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비테라퓨틱스(주),115450,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비테라퓨틱스(주),115450,2012/09,53472154,22304101,2088557,4617911,31168053,12184247,40720754,35730579,1179939,21810000,0,0,666640,12751400,38280850,44724008,-5653575,8702756,-4427822,-5755042,3916813,225049,1450478,4960742,4960742,307,33212,285326,-10126530
에이치엘비테라퓨틱스(주),115450,2013/09,43113526,15865858,1500597,2791142,27247667,10834195,29764417,26566018,1882019,20400000,0,0,0,13349109,28417762,32404225,-918718,4568939,-582476,-824645,2158096,125461,1293813,4960742,4960742,0,0,132470,-677114
에이치엘비테라퓨틱스(주),115450,2014/09,50922429,21012364,1429383,3404604,29910065,10184865,27027947,20583036,1292019,13445770,4000000,0,0,23894482,11930381,16251933,-215031,4611697,-290145,-186303,2107635,182552,642128,9460742,4960742,483,5158232,219608,-832461
에이치엘비테라퓨틱스(주),115450,2015/09,43224477,23523982,1532552,2267542,19700495,9713304,16048612,4259268,0,1700000,10500000,0,0,27175865,9723421,12073052,-3120926,4650458,-2300827,-3120056,1774498,147728,491424,10143335,9460742,358,41391,161416,-5223737
에이치엘비테라퓨틱스(주),115450,2016/09,51561861,13921803,1474565,1902146,37640058,9569444,13664183,12320319,0,1500000,0,8676971,0,37897678,10451471,13055370,-3070197,4972350,-2368450,-3043070,1925212,146422,344368,11057117,10143335,362,0,166763,-5328098
에이치엘비테라퓨틱스(주),115450,2017/09,70114367,15425701,1705718,2153586,54688666,9336366,26929534,25099007,0,1300000,0,22200000,0,43184833,10571171,12694800,-3823099,5365304,-3241674,-3823089,1731948,208934,451936,11540966,11057117,358,0,149655,-3755630
에이치엘비테라퓨틱스(주),115450,2018/09,123297833,48720367,8579710,24335467,74577465,9183061,34975985,32685207,0,4000000,0,0,0,88321847,25442118,28908025,7828922,4146306,-680399,7828922,1711503,151037,683550,12245919,11568466,323,0,140752,-4652837
에이치엘비테라퓨틱스(주),115450,2019/09,152665946,72324925,6859770,18613955,80341021,9098387,70433559,67319203,0,0,0,47500000,0,82232387,35376728,38916430,-6368355,8429160,-4889457,-6368355,3417457,258760,1189392,12355419,12245919,582,5393,346117,-4825069
에이치엘비테라퓨틱스(주),115450,2020/09,136556874,48376058,6719885,9990398,88180816,8874580,38126597,34791073,0,0,0,25098807,0,98430277,22725201,27695982,-11175760,12678540,-7707758,-11175760,4371265,211565,3946630,13102551,12505522,524,88304,287525,-14517505
에이치엘비테라퓨틱스(주),115450,2021/09,115954628,34632489,5579263,11852244,81322138,9124518,24326976,20473559,0,0,0,0,0,91627652,27835377,31320451,-11131004,11670051,-8184977,-11131004,3533369,304216,497203,13544010,13475170,1207,527310,302685,-2249580
에이치케이이노엔(주),195940,2019/09,573367229,328697363,61788905,67154625,244669866,155757758,331843734,164331933,0,0,150006252,0,59993748,241523495,172296711,395235299,42767315,161894775,61043813,55058193,0,0,0,10000000,10000000,0,0,0,64804440
에이치케이이노엔(주),195940,2020/09,1586375357,208910578,90063940,82165365,1377464779,244139243,857096540,143423978,478181223,10000000,200000000,0,4110527,729278816,196604643,415005035,15202174,175454839,42945553,21100877,51145877,2955963,17633907,11094460,10000000,22562,166844,5547449,-1897598
에이치케이이노엔(주),195940,2021/09,1863408686,486648343,106106372,126519674,1376760343,256132015,720842672,359621848,280637267,58000000,50000000,150000000,3777118,1142566014,326631086,560403691,15696550,200705872,33066733,15772594,0,0,0,14452250,11094460,0,0,0,11918374
에이테크솔루션(주),71670,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이테크솔루션(주),71670,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이테크솔루션(주),71670,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이테크솔루션(주),71670,2013/09,161198806,60918323,31143019,25089744,100280483,96100943,91291177,72773085,12469651,38517564,0,0,1967899,69907629,147676835,159159855,-678258,11792792,-309772,-730867,4904286,92801,1491831,5000000,5000000,7413,0,272272,13403164
에이테크솔루션(주),71670,2014/09,171285070,76510690,41295824,27166792,94774380,90466276,100525393,83368691,11553146,46678935,0,0,841220,70759677,149836591,166755684,1593138,13600609,3318484,2143969,5709542,102611,1436597,5000000,5000000,7893,78050,359702,1402834
에이테크솔루션(주),71670,2015/09,169749105,77498585,44692567,27758945,92250520,87624303,105694932,97851761,626098,50566232,0,0,10938505,64054173,120021989,127233210,-4640222,11771845,-4560624,-5774293,3913220,91551,1228239,5000000,5000000,8430,0,378649,1218747
에이테크솔루션(주),71670,2016/09,169584276,82183054,43632779,34429549,87401222,83195319,102868583,91077327,5251142,34485718,0,0,6466991,66715693,157683454,175056958,1367297,15137891,2235612,1534356,5756301,65357,1090589,5000000,5000000,9015,290437,309852,8787856
에이테크솔루션(주),71670,2017/09,165364457,80436646,51841254,21964577,84927811,80958566,98580063,87978987,5000000,33272130,0,0,1462660,66784393,143376205,155253916,-648768,12841456,-963746,-689404,3777254,132198,775695,5000000,5000000,8989,0,261620,10349424
에이테크솔루션(주),71670,2018/09,174209539,91893990,55584556,29307186,82315550,77679491,107370421,101462827,0,41979774,0,0,5000000,66839119,132020163,144497767,-237175,12675982,-198379,-586209,4343070,86928,961132,5000000,5000000,8209,0,157774,3907691
에이테크솔루션(주),71670,2019/09,185355827,107257039,73576618,28277497,78098788,74659557,114774186,109844439,0,51777323,0,0,0,70581641,148892346,164766949,1387115,14363320,1511284,1465188,5002065,204624,1125820,5000000,5000000,7068,0,168321,3841627
에이테크솔루션(주),71670,2020/09,170932340,89894812,55604370,30026970,81037528,77640861,98931325,86021263,7895380,40263045,0,0,0,72001014,160461701,177880025,1768701,14501673,2916652,2115996,6233590,154053,1024716,5000000,5000000,6810,51683,190607,12038456
에이테크솔루션(주),71670,2021/09,197701657,111281955,75781670,29070797,86419702,82129145,121733302,111291983,5602165,41729341,0,0,219388,75968356,170798827,189714297,3595460,14996551,3918919,4302942,6180224,144639,809549,5000000,5000000,6258,0,447403,11694080
에이피시스템(주),265520,2017/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피시스템(주),265520,2018/09,445867788,298225486,150476788,24544520,147642302,115580126,338932720,313242824,15583200,164380108,0,0,7444400,106935068,472612629,551953359,25181585,40302999,39037732,30825730,0,0,0,7640711,7640711,9959,2732486,0,-79374640
에이피시스템(주),265520,2019/09,420276468,283736124,172438526,26304363,136540344,94583215,307729105,288751723,8888800,151128963,0,0,6694400,112547363,247900930,297561467,7428467,32434588,17225949,9946549,0,0,0,7640711,7640711,10794,-662151,0,-25285936
에이피시스템(주),265520,2020/09,423031921,266639498,113121488,36106079,156392423,83037659,285277410,204655921,49944400,53863267,19669496,0,4444400,137754510,342039688,413179837,24301142,37319655,33820494,31598453,0,0,0,7640711,7640711,8198,2146272,0,49303639
에이피시스템(주),265520,2021/09,445457356,303006946,80350472,52229893,142450411,78009688,267990716,186712070,53000000,63983117,19787085,0,12500000,177466641,275290521,354556073,42882034,34721168,44544384,56662828,0,0,0,7640711,7640711,6710,293903,0,33189082
에이피에스홀딩스(주),54620,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피에스홀딩스(주),54620,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피에스홀딩스(주),54620,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피에스홀딩스(주),54620,2013/09,194299072,112132294,22358818,28301541,82166778,57284051,91458346,72309204,15000000,0,0,0,28096042,102840726,170865373,207741382,15740159,20227812,16648196,19037448,5227619,267621,1519725,11428106,10810041,3083,-8500,552699,21873776
에이피에스홀딩스(주),54620,2014/09,205845798,103699937,42200291,20562438,102145862,63888154,101992731,48562074,20000000,300000,32077143,0,0,103853067,93630030,111238195,398413,16180391,1427774,534914,6209333,101050,1881446,11704981,11605932,4811,-4250,663599,3521890
에이피에스홀딩스(주),54620,2015/09,270708960,155168498,35874614,92417720,115540461,71594767,163928957,142280662,14250000,54496609,0,0,31424069,106780002,202273697,233350806,7192739,19014837,12062272,9145641,7784621,224891,0,11704981,11704981,4276,18484,724757,-25040582
에이피에스홀딩스(주),54620,2016/09,414221000,244127307,23572665,113216820,170093693,122911720,232907615,182591086,29587472,41744874,0,0,5875848,181313385,241138925,277290973,1269680,29386168,6765881,3042924,9340458,155087,0,14304981,11704981,7453,-4636,1107680,86588285
에이피에스홀딩스(주),54620,2017/09,260217637,114531274,3934994,8035844,145686363,29925919,69995165,28973393,17731643,8479111,0,0,3376653,190222472,85190927,106654954,687358357,15559075,5904952,7761699,7512290,86627,0,6664270,14304981,4396,11025,410206,16759447
에이피에스홀딩스(주),54620,2018/09,286461208,53847821,1339342,5722471,232613387,7884273,46595086,16407809,23416668,3480630,0,0,1706665,239866123,9111317,16826702,7945517,11691060,-3975675,-1450842,6806501,57417,0,10895917,6664270,1604,-234662,236172,-3909005
에이피에스홀딩스(주),54620,2019/09,283879841,40633030,900537,5426923,243246811,9587109,55517144,36476863,13205556,25685267,0,0,1600001,228362697,10110011,15700307,-6126279,14024140,-8433844,-6318720,7700312,221327,0,10895917,10895917,2537,0,856917,-1739789
에이피에스홀딩스(주),54620,2020/09,313474188,50143348,1147357,3505459,263330840,21535652,100822974,26851502,68450000,14379278,0,0,933334,212651214,8609410,16838669,-744228,16902805,-8673545,-1575100,8627536,99874,0,10895917,10895917,3553,0,1804800,-3223439
에이피에스홀딩스(주),54620,2021/09,287247655,48172070,3385358,5026750,239075585,43550895,112107322,36319926,61487500,12328500,0,0,8100000,175140333,7782478,21083750,8043847,17846938,-4545666,9621676,8195457,329996,0,10895917,10895917,3558,145901,2805355,567837
에이피위성(주),211270,2015/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피위성(주),211270,2016/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피위성(주),211270,2017/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피위성(주),211270,2018/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피위성(주),211270,2019/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피위성(주),211270,2020/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피위성(주),211270,2021/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨(주),89970,2018/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨(주),89970,2019/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨(주),89970,2020/09,89190279,81990167,33961711,850005,7200112,6053997,19225784,18352782,0,0,0,0,0,69964495,30914635,56069600,12748642,8986797,16168168,16604424,5448650,0,9664,2323460,2323460,419,0,204549,7074689
에이피티씨(주),89970,2021/09,142286625,131153579,33342109,7864850,11133046,9046399,31991992,28906997,0,0,0,0,0,110294634,84231193,147766193,38308751,18977365,44557635,49912178,9627982,0,47647,2370060,2356460,725,0,432867,46470873
에코바이오홀딩스(주),38870,2010/09,150471074,45665240,0,7095970,104805834,4274096,120467721,46898090,27173780,2000000,20176501,989975,19809610,30003353,10747406,29340659,5691068,4002772,13261400,7194295,1067387,62678,2764815,2229235,1858865,1253,0,112586,5105526
에코바이오홀딩스(주),38870,2011/09,134508934,34468193,0,5263150,100040741,5128871,100079964,29554122,53768600,2290600,5000000,1663740,9787180,34428970,13722232,29502687,7847311,3273144,13384283,9046229,1540089,42716,4530399,2229235,2229235,777,0,142127,7453348
