회사명,거래소코드,회계년도,자산,부채,자본,유동자산,현금및현금성자산,유동부채,장기차입금,단기차입금,매출액,매출원가,당기순이익,법인세비용차감전순이익,영업활동으로인한현금흐름,,,
(주)국영지앤엠,6050,2015/09,57420861,10074067,47346794,21491698,11008347,7904067,2000000,700000,27779022,27882927,-859670,-1007400,509786,,,
(주)국영지앤엠,6050,2016/09,62116205,12635166,49481039,26753483,10875574,9340166,3125000,25000,39057889,37946177,-291498,-360178,-3414181,,,
(주)국영지앤엠,6050,2017/09,63896420,12964913,50931506,27579477,10644214,9964913,3000000,0,42966201,42082508,-237736,-298223,2664411,,,
(주)국영지앤엠,6050,2018/09,59143879,7673514,51470364,24024763,10153870,6873514,800000,0,43241748,42575635,-632751,-468620,5196268,,,
(주)국영지앤엠,6050,2019/09,65574267,13268580,52305687,31459840,7682656,12347540,821040,1500000,50116419,48032039,557380,716415,-5282857,,,
(주)국영지앤엠,6050,2020/09,68262974,16517275,51745698,30925802,15674874,12386995,1271880,4500000,47999409,47205655,-572324,-670098,5445104,,,
(주)국영지앤엠,6050,2021/09,67071657,18140272,48931385,29950931,13307167,13027907,0,7500000,44327554,45384937,-2081179,-2335371,-2278867,,,
(주)국전약품,307750,2019/09,,,,,,,,,,,,,,,,
(주)국전약품,307750,2020/09,,,,,,,,,,,,,,,,
(주)국전약품,307750,2021/09,104759409,22630933,82128477,75137225,8345509,20657649,1021410,6935068,61534677,48370569,3580683,4225107,-199624,,,
(주)그래디언트,35080,2009/09,407488762,12027643,395461119,341764841,149830182,10189223,0,0,8167992,1886720,278114202,367163458,-111791768,,,
(주)그래디언트,35080,2010/09,364900379,5210595,359689784,249021743,27106414,1141003,0,0,6445447,10281418,-9131748,-7759341,-5242007,,,
(주)그래디언트,35080,2011/09,346487726,5443888,341043838,179579120,37853523,1328920,0,0,6995556,0,1478633,3414781,1139013,,,
(주)그래디언트,35080,2012/09,458205447,113759998,344445448,8283750,1230105,56599428,46200000,53000000,9180769,0,10159804,20806235,-9931821,,,
(주)그래디언트,35080,2013/09,475946663,70788913,405157750,8107266,490230,35161148,19800000,19600000,6802632,0,-6391463,-8472578,-4787094,,,
(주)그래디언트,35080,2014/09,463831442,29184388,434647054,819317,1267,10948773,0,4031126,6689352,0,6910675,13634483,928161,,,
(주)그래디언트,35080,2015/09,464141362,28385092,435756269,925784,1627,14861197,0,2198869,11753388,0,17450388,20640726,4943268,,,
(주)그래디언트,35080,2016/09,466611846,24397005,442214841,433911,666,12899216,0,12666303,15394715,0,12320379,11279167,-4298324,,,
(주)그래디언트,35080,2017/09,406567354,12881880,393685474,3151474,1169,7177467,0,7086150,11341744,0,7220457,7996041,6849227,,,
(주)그래디언트,35080,2018/09,340925260,9333629,331591631,1914558,2873,4058704,0,3924804,11078716,0,5681781,6334051,6136531,,,
(주)그래디언트,35080,2019/09,340826979,16077497,324749483,4016987,3518453,12066526,0,11314545,8719700,0,4636835,5136239,6519802,,,
(주)그래디언트,35080,2020/09,563541351,229723586,333817764,173411131,10541721,217457189,0,0,91149986,46096221,-1924742,-2750048,-2722520,,,
(주)그래디언트,35080,2021/09,568558094,233796581,334761512,176469396,15859621,222876443,0,0,226858982,121381186,-14716969,-16210393,6127196,,,
(주)그리티,204020,2018/09,83803953,8686759,75117194,71241542,1265170,8686759,0,0,92014349,34883863,7085569,9288070,5325507,,,
(주)그리티,204020,2019/09,89591465,14861173,74730293,70723859,1159063,14146821,0,0,94989257,42787424,2523559,3451125,1399079,,,
(주)그리티,204020,2020/09,83991947,10406922,73585025,62350807,494329,8851652,0,0,97625552,46400308,1843847,2355799,6219390,,,
(주)그리티,204020,2021/09,84028601,11177737,72850865,54520196,1632515,10037335,0,0,81832310,40408306,-2716679,-3165752,696276,,,
(주)그린플러스,186230,2019/09,57369079,22726960,34642119,28735460,4932809,17162603,3705000,7471224,25640964,21527379,1112979,1357387,-3289387,,,
(주)그린플러스,186230,2020/09,70896047,32993839,37902208,39313817,12520188,21565697,3300000,6271224,37229749,31355987,1772828,1978588,4438512,,,
(주)그린플러스,186230,2021/09,74546630,26228166,48318464,42876229,6306007,16091188,7080000,10121224,55861562,47666175,-2899273,-3268069,-635388,,,
(주)글로벌스탠다드테크놀로지,83450,2009/09,24603215,7009190,17594025,7632684,2385215,5510971,0,0,14001113,10102648,1415363,1320703,1667614,,,
(주)글로벌스탠다드테크놀로지,83450,2010/09,32928903,11879550,21049353,19322258,3327677,9834189,0,0,27533683,17982191,3167586,3533284,-778853,,,
(주)글로벌스탠다드테크놀로지,83450,2011/09,48167052,22906434,25260618,32478738,7579560,16872708,0,2500000,24173194,16302015,1487884,1779663,4162762,,,
(주)글로벌스탠다드테크놀로지,83450,2012/09,48339028,15203506,33135522,26724183,7108963,12507385,0,2500000,47470447,31597292,5971209,5999451,4352075,,,
(주)글로벌스탠다드테크놀로지,83450,2013/09,56999894,19360862,37639032,34052045,4609904,17341491,0,2500000,52939950,36296266,3697364,4180751,-1122203,,,
(주)글로벌스탠다드테크놀로지,83450,2014/09,61530984,15864828,45666156,38437580,18287720,13997451,0,2500000,63682011,45071382,5901511,6209554,10390975,,,
(주)글로벌스탠다드테크놀로지,83450,2015/09,64828709,14287757,50540952,36054583,11231543,12327928,0,2500000,65863827,44260959,4776305,4985047,1096812,,,
(주)글로벌스탠다드테크놀로지,83450,2016/09,67926475,18679573,49246902,35545531,13472604,16505555,0,2500000,45439044,31073534,-549230,-664478,4452935,,,
(주)글로벌스탠다드테크놀로지,83450,2017/09,90957445,24805514,66151931,51616818,24716543,21859269,0,2000000,123841291,84426164,12793338,15669850,24230645,,,
(주)글로벌스탠다드테크놀로지,83450,2018/09,87587252,15582756,72004496,40703339,7253969,11702819,0,2000000,90479831,62778233,7191050,8141499,2021444,,,
(주)글로벌스탠다드테크놀로지,83450,2019/09,115378949,28824319,86554630,71843478,12144122,25002556,0,2000000,101404003,61778538,13527959,17685705,3953231,,,
(주)글로벌스탠다드테크놀로지,83450,2020/09,123671261,21799665,101871597,77891072,30492787,18862984,0,1000000,119560460,77707179,14008337,16446342,21176868,,,
(주)글로벌스탠다드테크놀로지,83450,2021/09,169465877,47241775,122224102,117657890,41247304,44472858,0,1000000,207081540,133978989,25517149,32732005,24269013,,,
(주)글로포스트,37830,2009/09,39951105,7380235,32570870,29549203,66517,6794715,0,231000,7950026,4859433,-9416754,-9416754,-2759516,,,
(주)금빛,45890,2009/09,147545057,70667609,76877448,88418172,4473741,43967222,21812631,24650000,54728990,31628504,2578800,3012451,-3333573,,,
(주)금빛,45890,2010/09,150582582,77907857,72674726,83773501,461850,51124415,21001224,21157426,58323646,34978042,3930419,4793194,-3724969,,,
(주)금빛,45890,2011/09,106363425,60718136,45645289,48036839,3564530,37578578,18878508,17700000,30380075,35004590,-27529307,-27529307,2478274,,,
(주)금빛,45890,2012/09,100659388,55702588,44956800,44263644,4839408,45955439,7729951,20523398,56096206,39726082,709534,986045,1312837,,,
(주)금빛,45890,2013/09,104315846,59314515,45001331,39569565,7694152,56944024,979684,39577281,57206511,41836604,-2098869,-457783,-409937,,,
(주)금빛,45890,2014/09,108856650,60843068,48013582,41416475,3372582,58891228,0,39100000,54287459,39127942,447384,447384,4016560,,,
(주)금빛,45890,2015/09,115337858,66100069,49237789,49359087,439143,58725855,0,41627800,61498866,47482819,3523180,3442897,1959531,,,
(주)금빛,45890,2016/09,111299650,59408580,51891070,48639771,2070356,52986455,0,38878417,49617229,37008390,1479077,1537865,4932597,,,
(주)금빛,45890,2017/09,112196882,60765905,51430977,47972519,1681129,24979047,32000000,6097973,51743182,40891148,-2189485,-2297726,-2934679,,,
(주)금빛,45890,2018/09,127801439,58520595,69280844,60600668,2762428,52853643,1100000,2110714,37685117,33361287,8068918,9709750,-76577,,,
(주)금빛,45890,2019/09,121645223,65593426,56051797,53158631,12895774,51792178,10000000,22300000,42564742,34972774,-14422557,-14988192,-10668626,,,
(주)금빛,45890,2020/09,125073814,62261115,62812699,50663681,3590213,58968265,0,19845107,28886702,23473797,-1737692,-1737692,-12876014,,,
(주)금빛,45890,2021/09,47054590,25103439,21951151,38201473,2910213,23696553,143374,180000,2768523,2425093,-38825167,-38825167,-11167932,,,
(주)금화피에스시,36190,2009/09,63781340,10638398,53142942,43855327,6000757,8107942,0,1200000,47750339,37002723,7648011,10036886,9780660,,,
(주)금화피에스시,36190,2010/09,74525882,13003336,61522546,50638581,4076483,10208721,0,800000,71599092,59486010,8176001,10719772,11766837,,,
(주)금화피에스시,36190,2011/09,88187249,17080524,71106725,59515456,2006987,14684969,0,0,60353139,47185717,9575911,12712298,13353086,,,
(주)금화피에스시,36190,2012/09,103073410,16608238,86465172,73675708,6067359,12440042,0,0,76815751,60089743,12792760,16128501,13269774,,,
(주)금화피에스시,36190,2013/09,124988497,19814982,105173515,70542442,6736376,15616890,0,0,103632242,84297621,12394558,17052342,8158443,,,
(주)금화피에스시,36190,2014/09,141943767,21585346,120358421,75865765,5405284,17448673,0,0,115198823,96214287,12373399,16920530,10716373,,,
(주)금화피에스시,36190,2015/09,156646870,24336401,132310469,88498555,10045778,22277381,0,0,127749806,111496423,11377008,14147852,13128325,,,
(주)금화피에스시,36190,2016/09,180958147,32573971,148384176,109311204,30195458,30068971,0,0,139405561,120263935,12048445,15183193,22001639,,,
(주)금화피에스시,36190,2017/09,216345679,45172665,171173014,137432962,31951887,43198433,0,0,141099626,113780771,16472333,24793374,38929053,,,
(주)금화피에스시,36190,2018/09,233427637,32933361,200494276,147260557,8007550,31507519,0,0,149703672,114978193,30279237,39346721,14496227,,,
(주)금화피에스시,36190,2019/09,249533288,26361530,223171758,138482929,13298032,22825719,0,0,126360095,102644640,19572278,25565422,10291083,,,
(주)금화피에스시,36190,2020/09,271213064,32186544,239026520,146477614,47105983,24981557,0,0,158652343,130024264,23093954,30394957,29597306,,,
(주)금화피에스시,36190,2021/09,275728356,22510771,253217585,138733111,32391038,18677464,0,0,157801057,126623778,23479631,30732407,17601387,,,
(주)기가레인,49080,2014/09,140622015,61693416,78928599,58059275,19279114,39725000,20833800,14700000,78225002,61274300,10456204,10351357,14961270,,,
(주)기가레인,49080,2015/09,147583706,80563758,67019948,45790757,7322427,49760661,28761657,33061500,50882296,57500695,-9166339,-11547653,-8495147,,,
(주)기가레인,49080,2016/09,156440361,92617663,63822698,42480211,16001339,50848874,21105610,34549800,54196335,54390251,-3763477,-7247767,-1242900,,,
(주)기가레인,49080,2017/09,157875021,71688323,86186698,48874212,6184714,58960915,10557730,20009800,64737316,54356160,-1917912,842070,2988111,,,
(주)기가레인,49080,2018/09,198907717,106917694,91990023,95458444,6555075,94415292,9269368,29394892,81904615,67745926,2117651,2507451,-1410709,,,
(주)기가레인,49080,2019/09,150170382,92575626,57594756,82172123,1590274,67511384,6814249,31521166,48414939,49634949,-14680451,-14575823,-1221943,,,
(주)기가레인,49080,2020/09,98235059,73566622,24668437,45044296,8310364,39030860,6053296,21498346,34809600,33585649,-10527073,-10527073,-5069683,,,
(주)기가레인,49080,2021/09,97730630,33014256,64716374,58279221,20423066,20603129,1499960,2980000,56369744,43793899,5984854,5984854,1965155,,,
(주)기산텔레콤,35460,2009/09,58510267,22106220,36404047,35718323,4054000,18612027,1091140,11500000,21834507,17177918,-3118146,-3118146,2985861,,,
(주)기산텔레콤,35460,2010/09,69049540,25982623,43066917,44323936,12069422,20953475,343320,11100000,41419530,29488769,2622953,2622953,-3120603,,,
(주)기산텔레콤,35460,2011/09,62754539,27283799,35470740,40789841,6414321,15875657,757660,6000000,25498056,20967387,-4660054,-4660054,-8178607,,,
(주)기산텔레콤,35460,2012/09,45149974,11348421,33801554,24078994,6801708,7433394,591000,4998604,39272830,30256432,1328906,1328906,5135671,,,
(주)기산텔레콤,35460,2013/09,48054443,16361479,31692964,27268533,7276796,14415193,20000,5000000,18081548,14490290,-2206835,-2206835,197322,,,
(주)기산텔레콤,35460,2014/09,46980598,11627086,35353513,26864937,12922667,9948995,0,5000000,27855640,21486135,-709429,-709429,4435903,,,
(주)기산텔레콤,35460,2015/09,47885877,11116120,36769757,30018926,12101195,8279086,0,2000000,31005088,24853196,367175,133721,1376060,,,
(주)기산텔레콤,35460,2016/09,47237345,8700716,38536629,31296598,15084868,6051744,0,1000000,14528339,10170628,-560693,-674616,-416266,,,
(주)기산텔레콤,35460,2017/09,44031859,7378584,36653275,27911189,9593537,6404899,0,500000,20488728,16221095,-730555,-634587,-756610,,,
(주)기산텔레콤,35460,2018/09,40604031,5263506,35340525,25946718,5468434,3845757,0,0,20951674,17546019,-615327,-615327,-2455571,,,
(주)기산텔레콤,35460,2019/09,38929484,11594410,27335073,22375977,1496161,10524647,0,3500000,17763956,14385880,-1879053,-1879053,-1995569,,,
(주)기산텔레콤,35460,2020/09,42269395,13075341,29194055,26846022,10096611,8160003,2780000,1500000,12962542,10138551,-2150076,-2150076,-3049432,,,
(주)기산텔레콤,35460,2021/09,38205490,10672756,27532734,21411931,9008734,6958940,2420000,1350000,10049260,8461388,-2314565,-2314565,265963,,,
(주)까스텔바작,308100,2019/09,95766968,19325798,76441169,79545879,17101517,18271057,0,0,59961697,22355339,6218916,7755537,2103301,,,
(주)까스텔바작,308100,2020/09,108831295,26561201,82270093,81587183,27369497,15207162,0,0,46860235,17640588,4957545,6164576,367569,,,
(주)까스텔바작,308100,2021/09,126238902,49056032,77182870,78881087,24388794,14014694,0,0,45943554,18647781,-145223,-382195,4422920,,,
(주)나노,187790,2014/09,,,,,,,,,,,,,,,,
(주)나노,187790,2015/09,84264087,46331390,37932697,37210209,9666635,25441893,6872500,18460200,10951755,10794109,-5347872,-6450696,-8309122,,,
(주)나노,187790,2016/09,68138859,41420224,26718635,25444698,2832621,23607635,6193200,14559957,14445419,14910120,-8043272,-8136172,-172785,,,
(주)나노,187790,2017/09,59327393,19881919,39445474,20560699,1253641,15217558,4277680,9086493,23015947,19732854,-353398,-353398,509979,,,
(주)나노,187790,2018/09,77306808,27046400,50260408,29498872,4525449,23905198,2722160,7210000,24942562,20859680,768662,768662,6654882,,,
(주)나노,187790,2019/09,71683496,24228246,47455251,25922853,4044044,22671062,1166640,6589000,23614918,20539739,-156088,-156088,-1409327,,,
(주)나노,187790,2020/09,74696897,29866639,44830258,30629412,7634409,27495530,1946640,9089000,21329580,18308101,-3164105,-3164105,4959608,,,
(주)나노,187790,2021/09,63127807,30649191,32478617,33807913,3589610,29388099,715000,10089000,21169891,16158279,-13063082,-13063082,-1289647,,,
(주)나노브릭,286750,2019/09,24268768,9943849,14324918,11168279,4099068,4671208,3800000,3000000,3845697,2691217,-587572,-587572,-250614,,,
(주)나노브릭,286750,2020/09,21673769,7725310,13948458,8541856,1882760,6498482,300000,1500000,6779103,4318840,-272042,-272042,-114623,,,
(주)나노브릭,286750,2021/09,32084293,18049074,14035219,21252426,14155201,16875483,0,0,5114479,2859544,-1174521,-1174521,-1966065,,,
(주)나노신소재,121600,2011/09,73266907,17903888,55363019,47659131,3780341,12213777,1716599,7589825,26725200,15655924,1657871,1844763,-7737130,,,
(주)나노신소재,121600,2012/09,69604341,11578555,58025786,42888653,3540413,6360879,1324993,3635450,19393868,12639397,-161396,854197,244953,,,
(주)나노신소재,121600,2013/09,69211448,11668577,57542871,43665424,6402331,8561980,1080000,3713620,20470046,12521750,845883,602267,2031201,,,
(주)나노신소재,121600,2014/09,70035233,10315397,59719836,46332735,5535293,5908827,2720000,3433889,19270111,10761238,1789496,2137317,1150576,,,
(주)나노신소재,121600,2015/09,78389086,10854777,67534309,55314842,6699595,8138548,980000,5104227,32453441,17672602,7019809,7731413,4868113,,,
(주)나노신소재,121600,2016/09,82687498,7277760,75409738,60473154,12111578,4379086,240000,0,27721617,15064103,3024664,3538234,7350073,,,
(주)나노신소재,121600,2017/09,86775085,6264705,80510381,63724374,16169802,3741734,0,0,31250566,16364825,5320481,5511609,7018599,,,
(주)나노신소재,121600,2018/09,95845778,8202734,87643044,67606300,8306721,5760347,0,0,37588731,21265394,6161225,6917409,4193069,,,
(주)나노신소재,121600,2019/09,102542428,9796055,92746374,75799209,14816175,6732467,0,0,37175236,22590355,4803600,5286797,9910373,,,
(주)나노신소재,121600,2020/09,105128561,13659601,91468959,66417984,8623534,8010981,3000000,3000000,34118458,22403367,1076725,1193822,8220728,,,
(주)나노신소재,121600,2021/09,119020411,20413766,98606645,79607155,15751187,13563950,3000000,8924500,45562447,29753773,6530247,7023734,7751935,,,
(주)나노엔텍,39860,2009/09,43075553,8849546,34226007,21736456,9785360,6254848,2250000,1800000,10016228,6318040,13280983,11115344,1466582,,,
